CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,NB_Attrition_Prob_Yes,NB_Attrition_Prob_No,Attrition_Type,annual_income,monthly_income,DTI_ratio,DTI_Risk_Level,Credit_Score,Loan_Default_Flag,Number_of_Defaults,Last_Default_Date,Default_Amount,Bankruptcy_History,Bankruptcy_Flag,Adjusted_Credit_Score,Moodys_Rating,Payment_History_Flag,Payment_Risk,estimated_annual_revenue,Income_Category_Inferred,Income_Category_Complete
709972908,Existing Customer,38,F,2,Graduate,Single,Less than $40K,Blue,25,5,1,2,9874.0,1059,8815.0,0.664,4369.0,70.0,0.707,0.107,5.51e-05,0.99994,Existing Customer,24175.0,2014.5833333333333,52.566701137538786,High Risk,595.0,0,0,,0.0,No,0,595.0,B,good,good,261.8,$40K - $60K,Less than $40K
762020133,Attrited Customer,37,F,3,High School,Married,,Blue,30,3,3,3,9874.0,0,9874.0,0.491,2446.0,47.0,0.567,0.0,0.99673,0.00326528,Involuntary,46549.0,3879.0833333333335,0.0,Low Risk,582.0,0,0,,0.0,Yes,1,432.0,Ca,bad,bad,50.0,$40K - $60K,$40K - $60K
718848183,Existing Customer,50,M,2,Post-Graduate,Married,$80K - $120K,Blue,42,6,1,1,9873.0,1276,8597.0,0.791,4613.0,82.0,0.745,0.129,3.91e-05,0.99996,Existing Customer,108076.0,9006.333333333334,14.167807838928162,Low Risk,451.0,0,0,,0.0,No,0,451.0,Ca,good,good,305.20000000000005,$40K - $60K,$80K - $120K
710109633,Existing Customer,39,M,2,College,Married,$60K - $80K,Blue,31,6,3,2,9871.0,1061,8810.0,0.545,1683.0,34.0,0.478,0.107,0.00017488,0.99983,Existing Customer,66752.0,5562.666666666667,19.073585810162992,Low Risk,526.0,1,5,2025-05-21 22:37:53.627370,12694.42,No,0,526.0,Caa,good,good,262.20000000000005,$40K - $60K,$60K - $80K
708334158,Existing Customer,46,F,3,Graduate,Divorced,Less than $40K,Blue,34,4,2,4,9863.0,686,9177.0,0.581,3068.0,58.0,0.933,0.07,0.00033886,0.99966,Existing Customer,31938.0,2661.5,25.774938944204393,Low Risk,581.0,0,0,,0.0,No,0,581.0,B,good,good,187.2,$40K - $60K,Less than $40K
718618458,Existing Customer,38,M,3,High School,Single,$60K - $80K,Blue,25,5,1,4,9859.0,1305,8554.0,0.722,4345.0,72.0,0.674,0.132,0.00015942,0.99984,Existing Customer,60158.0,5013.166666666667,26.031450513647393,Low Risk,539.0,0,0,,0.0,No,0,539.0,Caa,good,good,311.0,$40K - $60K,$60K - $80K
715970133,Existing Customer,33,F,4,College,Divorced,Less than $40K,Blue,24,6,2,2,9857.0,0,9857.0,0.699,3448.0,103.0,0.635,0.0,0.00011605,0.99988,Existing Customer,31944.0,2662.0,0.0,Low Risk,794.0,0,0,,0.0,No,0,794.0,Aa,good,good,50.0,$40K - $60K,Less than $40K
807600633,Existing Customer,44,F,2,Doctorate,Divorced,,Blue,39,6,4,1,9856.0,671,9185.0,0.662,5408.0,83.0,0.729,0.068,0.0001897,0.99981,Existing Customer,50885.0,4240.416666666667,15.823916674855065,Low Risk,799.0,0,0,,0.0,No,0,799.0,Aa,good,good,184.2,$40K - $60K,$40K - $60K
719398158,Existing Customer,51,M,2,,,$80K - $120K,Blue,39,6,1,3,9854.0,1886,7968.0,0.921,3912.0,76.0,0.949,0.191,0.00010183,0.9999,Existing Customer,96689.0,8057.416666666667,23.407005967586798,Low Risk,712.0,0,0,,0.0,No,0,712.0,A,good,good,427.2000000000001,$40K - $60K,$80K - $120K
709279608,Existing Customer,45,M,4,High School,Married,$80K - $120K,Blue,35,5,2,3,9852.0,2277,7575.0,0.831,3813.0,71.0,0.614,0.231,0.00019517,0.9998,Existing Customer,107189.0,8932.416666666666,25.491421694390283,Low Risk,800.0,1,1,2024-11-21 22:37:53.627380,8187.81,No,0,800.0,Aaa,good,good,505.4,$40K - $60K,$80K - $120K
711556533,Existing Customer,43,F,1,Graduate,,,Blue,36,6,3,3,9851.0,0,9851.0,1.034,1212.0,24.0,0.6,0.0,0.00028395,0.99972,Existing Customer,51338.0,4278.166666666667,0.0,Low Risk,557.0,1,2,2020-09-23 22:37:53.627391,13486.04,No,0,557.0,B,good,good,50.0,$40K - $60K,$40K - $60K
714618333,Existing Customer,39,F,2,Doctorate,Married,,Blue,36,3,2,4,9843.0,2154,7689.0,0.733,1402.0,35.0,0.667,0.219,0.00047251,0.99953,Existing Customer,42562.0,3546.8333333333335,60.73022884262957,High Risk,523.0,0,0,,0.0,No,0,523.0,Caa,good,good,480.8,$40K - $60K,$40K - $60K
719530158,Existing Customer,57,M,1,Graduate,Single,$60K - $80K,Blue,44,3,3,2,9843.0,1273,8570.0,0.563,3677.0,66.0,0.571,0.129,0.00016883,0.99983,Existing Customer,74261.0,6188.416666666667,20.57068986412787,Low Risk,488.0,0,0,,0.0,No,0,488.0,Ca,good,good,304.6,$40K - $60K,$60K - $80K
720572508,Existing Customer,38,F,4,Graduate,Single,,Blue,28,2,3,3,9830.0,2055,7775.0,0.977,1042.0,23.0,0.917,0.209,0.00031726,0.99968,Existing Customer,46593.0,3882.75,52.92640525400812,High Risk,846.0,0,0,,0.0,No,0,846.0,Aaa,good,good,461.0,$40K - $60K,$40K - $60K
719608308,Existing Customer,37,M,2,High School,Single,$60K - $80K,Blue,29,3,2,3,9829.0,2517,7312.0,0.59,2927.0,73.0,1.212,0.256,0.0001861,0.99981,Existing Customer,69169.0,5764.083333333333,43.66696063265336,Medium Risk,608.0,1,1,2020-09-20 22:37:53.627401,4359.39,No,0,608.0,Ba,good,good,553.4000000000001,$40K - $60K,$60K - $80K
720454158,Existing Customer,44,M,2,,Single,$60K - $80K,Blue,30,6,2,2,9827.0,600,9227.0,0.477,2840.0,63.0,0.537,0.061,0.00012511,0.99987,Existing Customer,60192.0,5016.0,11.961722488038278,Low Risk,520.0,0,0,,0.0,No,0,520.0,Caa,good,good,170.0,$40K - $60K,$60K - $80K
758521983,Existing Customer,33,M,1,,Married,$80K - $120K,Blue,26,3,2,2,9819.0,1200,8619.0,0.602,2198.0,40.0,0.538,0.122,0.00011743,0.99988,Existing Customer,115552.0,9629.333333333334,12.461921905289392,Low Risk,761.0,0,0,,0.0,No,0,761.0,Aa,good,good,290.0,$40K - $60K,$80K - $120K
713675658,Existing Customer,36,F,1,High School,Single,,Blue,22,6,3,2,9817.0,848,8969.0,0.793,4636.0,85.0,0.848,0.086,0.00016413,0.99984,Existing Customer,52703.0,4391.916666666667,19.308198774263325,Low Risk,690.0,1,3,2022-10-22 22:37:53.627411,5153.86,No,0,690.0,Baa,good,good,219.6,$40K - $60K,$40K - $60K
787605558,Existing Customer,48,F,3,Graduate,Divorced,Less than $40K,Blue,31,6,2,2,9816.0,0,9816.0,0.673,3489.0,81.0,0.528,0.0,0.00011811,0.99988,Existing Customer,27648.0,2304.0,0.0,Low Risk,747.0,1,4,2023-08-27 22:37:53.627422,11943.65,No,0,747.0,A,good,good,50.0,$40K - $60K,Less than $40K
719272458,Existing Customer,53,F,5,Graduate,Single,$40K - $60K,Blue,41,2,1,3,9815.0,1699,8116.0,0.62,7962.0,89.0,0.561,0.173,9.56e-05,0.9999,Existing Customer,51470.0,4289.166666666667,39.61142413056149,Medium Risk,485.0,0,0,,0.0,No,0,485.0,Ca,good,good,389.8,$40K - $60K,$40K - $60K
717214158,Existing Customer,41,M,4,Post-Graduate,Married,$40K - $60K,Blue,28,5,3,3,9815.0,0,9815.0,0.859,15475.0,94.0,0.679,0.0,0.00037329,0.99963,Existing Customer,53199.0,4433.25,0.0,Low Risk,533.0,0,0,,0.0,No,0,533.0,Caa,good,good,50.0,$40K - $60K,$40K - $60K
710521383,Existing Customer,50,M,3,Uneducated,Single,$80K - $120K,Blue,38,6,2,0,9810.0,1838,7972.0,0.661,2247.0,41.0,0.64,0.187,4.48e-05,0.99996,Existing Customer,110370.0,9197.5,19.983691220440335,Low Risk,823.0,0,0,,0.0,No,0,823.0,Aaa,good,good,417.6,$40K - $60K,$80K - $120K
719900733,Existing Customer,60,M,1,High School,Married,$40K - $60K,Blue,47,3,1,3,9805.0,1007,8798.0,0.8,14641.0,95.0,0.9,0.103,8.45e-05,0.99992,Existing Customer,55122.0,4593.5,21.92228148470665,Low Risk,712.0,0,0,,0.0,No,0,712.0,A,good,good,251.4,$40K - $60K,$40K - $60K
820353558,Existing Customer,41,F,3,High School,Married,$40K - $60K,Blue,36,4,1,2,9797.0,1434,8363.0,0.644,1503.0,34.0,0.478,0.146,5.56e-05,0.99994,Existing Customer,46129.0,3844.0833333333335,37.30408203082659,Medium Risk,759.0,1,2,2022-08-27 22:37:53.627432,19608.8,No,0,759.0,Aa,good,good,336.8,$40K - $60K,$40K - $60K
819196158,Existing Customer,49,F,2,,Single,Less than $40K,Blue,44,5,2,3,9797.0,998,8799.0,0.886,15013.0,116.0,0.841,0.102,0.00021042,0.99979,Existing Customer,20183.0,1681.9166666666667,59.33706584749542,High Risk,834.0,0,0,,0.0,No,0,834.0,Aaa,good,good,249.6,$40K - $60K,Less than $40K
718444233,Existing Customer,45,M,3,Graduate,Married,$60K - $80K,Blue,25,3,3,2,9791.0,1311,8480.0,0.704,1649.0,59.0,0.513,0.134,0.00018665,0.99981,Existing Customer,62638.0,5219.833333333333,25.115744436284686,Low Risk,621.0,0,0,,0.0,No,0,621.0,Ba,good,good,312.2,$40K - $60K,$60K - $80K
712595433,Existing Customer,58,M,2,Uneducated,,$120K +,Blue,49,6,2,3,9788.0,1794,7994.0,0.778,1805.0,37.0,0.762,0.183,0.00019683,0.9998,Existing Customer,174116.0,14509.666666666666,12.364171012428496,Low Risk,825.0,0,0,,0.0,No,0,825.0,Aaa,good,good,408.8,$40K - $60K,$120K +
716991933,Attrited Customer,53,F,3,Uneducated,Single,Less than $40K,Blue,35,6,3,1,9786.0,0,9786.0,0.701,820.0,25.0,0.562,0.0,0.99143,0.00857,Voluntary,37483.0,3123.5833333333335,0.0,Low Risk,701.0,0,0,,0.0,No,0,701.0,A,good,good,50.0,$40K - $60K,Less than $40K
712271958,Existing Customer,37,M,3,Uneducated,,$80K - $120K,Blue,36,4,2,3,9782.0,1793,7989.0,0.886,3672.0,75.0,0.923,0.183,0.00020424,0.9998,Existing Customer,103471.0,8622.583333333334,20.79423220032666,Low Risk,622.0,0,0,,0.0,No,0,622.0,Ba,good,good,408.6,$40K - $60K,$80K - $120K
804437658,Existing Customer,42,F,3,Doctorate,Married,Less than $40K,Blue,36,4,2,1,9778.0,2154,7624.0,0.5,3413.0,66.0,0.692,0.22,0.00010307,0.9999,Existing Customer,23528.0,1960.6666666666667,109.86059163549812,High Risk,811.0,0,0,,0.0,No,0,811.0,Aaa,good,good,480.8,$40K - $60K,Less than $40K
713701533,Existing Customer,51,M,2,,Married,$80K - $120K,Blue,39,4,3,2,9773.0,1998,7775.0,0.782,3578.0,71.0,0.775,0.204,0.00019771,0.9998,Existing Customer,89412.0,7451.0,26.815192591598443,Low Risk,496.0,1,2,2021-12-17 22:37:53.627443,19506.33,No,0,496.0,Ca,good,good,449.6,$40K - $60K,$80K - $120K
719474583,Existing Customer,50,M,1,Graduate,Married,$80K - $120K,Blue,30,6,2,3,9771.0,1776,7995.0,0.46,2778.0,53.0,0.472,0.182,0.00017969,0.99982,Existing Customer,83741.0,6978.416666666667,25.44989909363394,Low Risk,828.0,0,0,,0.0,No,0,828.0,Aaa,good,good,405.2000000000001,$40K - $60K,$80K - $120K
716986458,Existing Customer,44,F,3,High School,Single,,Blue,36,1,3,2,9766.0,1575,8191.0,0.661,7605.0,101.0,0.603,0.161,0.00018145,0.99982,Existing Customer,53959.0,4496.583333333333,35.026594266016794,Low Risk,590.0,0,0,,0.0,No,0,590.0,B,good,good,365.0,$40K - $60K,$40K - $60K
779692608,Existing Customer,36,M,1,Uneducated,Married,$60K - $80K,Blue,19,6,3,5,9764.0,0,9764.0,0.689,15097.0,115.0,0.797,0.0,0.00086149,0.99914,Existing Customer,63678.0,5306.5,0.0,Low Risk,824.0,0,0,,0.0,No,0,824.0,Aaa,good,good,50.0,$40K - $60K,$60K - $80K
715351983,Existing Customer,32,F,2,,Married,Less than $40K,Blue,20,1,3,2,9761.0,1470,8291.0,0.796,14334.0,97.0,0.732,0.151,0.00019771,0.9998,Existing Customer,38676.0,3223.0,45.60968042196711,Medium Risk,567.0,0,0,,0.0,No,0,567.0,B,good,good,344.0,$40K - $60K,Less than $40K
780865308,Existing Customer,40,M,4,Uneducated,Married,$80K - $120K,Blue,23,6,3,2,9760.0,1657,8103.0,1.134,4542.0,86.0,0.87,0.17,0.00019396,0.99981,Existing Customer,115183.0,9598.583333333334,17.262964152696142,Low Risk,726.0,0,0,,0.0,No,0,726.0,A,good,good,381.4,$40K - $60K,$80K - $120K
709982658,Existing Customer,41,F,2,College,Married,Less than $40K,Blue,31,4,2,3,9759.0,2038,7721.0,0.622,4226.0,77.0,0.638,0.209,0.00018612,0.99981,Existing Customer,36951.0,3079.25,66.18494763335228,High Risk,663.0,1,5,2022-05-28 22:37:53.627453,5355.13,No,0,663.0,Baa,good,good,457.6,$40K - $60K,Less than $40K
710516283,Existing Customer,50,M,1,High School,Single,$120K +,Blue,37,4,1,4,9758.0,1792,7966.0,0.626,4134.0,60.0,0.765,0.184,0.00014421,0.99986,Existing Customer,143030.0,11919.166666666666,15.034608124169754,Low Risk,669.0,0,0,,0.0,No,0,669.0,Baa,good,good,408.4,$40K - $60K,$120K +
713655108,Existing Customer,60,F,1,Graduate,Single,Less than $40K,Blue,45,2,3,1,9752.0,1423,8329.0,0.872,14220.0,108.0,0.964,0.146,0.00010182,0.9999,Existing Customer,34948.0,2912.3333333333335,48.86116515966579,Medium Risk,842.0,0,0,,0.0,No,0,842.0,Aaa,good,good,334.6,$40K - $60K,Less than $40K
713809833,Existing Customer,42,F,3,Graduate,,,Blue,32,2,3,2,9749.0,859,8890.0,0.584,4684.0,86.0,0.623,0.088,0.00018665,0.99981,Existing Customer,49044.0,4087.0,21.017861512111573,Low Risk,475.0,0,0,,0.0,No,0,475.0,Ca,good,good,221.8,$40K - $60K,$40K - $60K
720877083,Existing Customer,50,M,2,Graduate,Married,$80K - $120K,Blue,36,6,1,2,9748.0,1354,8394.0,0.893,3323.0,66.0,0.833,0.139,5.51e-05,0.99994,Existing Customer,82799.0,6899.916666666667,19.62342540368845,Low Risk,458.0,0,0,,0.0,No,0,458.0,Ca,good,good,320.8,$40K - $60K,$80K - $120K
798783858,Existing Customer,48,F,3,,,$40K - $60K,Blue,42,2,1,1,9742.0,2517,7225.0,0.692,13082.0,92.0,0.804,0.258,3.79e-05,0.99996,Existing Customer,48551.0,4045.9166666666665,62.21087104282096,High Risk,720.0,0,0,,0.0,No,0,720.0,A,good,good,553.4000000000001,$40K - $60K,$40K - $60K
718921683,Existing Customer,49,M,4,,Married,$80K - $120K,Blue,38,6,6,3,9738.0,1835,7903.0,0.763,4816.0,49.0,0.885,0.188,0.00027529,0.99972,Existing Customer,87516.0,7293.0,25.161113396407515,Low Risk,459.0,1,1,2023-01-22 22:37:53.627463,2495.85,No,0,459.0,Ca,good,good,417.0,$40K - $60K,$80K - $120K
720532908,Existing Customer,36,F,2,,Divorced,$40K - $60K,Blue,20,4,3,2,9735.0,1245,8490.0,1.079,2967.0,80.0,0.739,0.128,0.00019771,0.9998,Existing Customer,41587.0,3465.5833333333335,35.92468800346262,Low Risk,827.0,1,5,2020-10-03 22:37:53.627474,12011.69,No,0,827.0,Aaa,good,good,299.0,$40K - $60K,$40K - $60K
716988633,Existing Customer,55,M,0,High School,Divorced,$60K - $80K,Blue,46,6,1,2,9734.0,0,9734.0,0.785,1476.0,38.0,0.9,0.0,4.59e-05,0.99995,Existing Customer,73469.0,6122.416666666667,0.0,Low Risk,570.0,0,0,,0.0,No,0,570.0,B,good,good,50.0,$40K - $60K,$60K - $80K
812222208,Existing Customer,54,F,3,Uneducated,Single,,Blue,49,6,4,3,9733.0,863,8870.0,0.892,5228.0,71.0,0.543,0.089,0.00039004,0.99961,Existing Customer,46220.0,3851.6666666666665,22.40588489831242,Low Risk,574.0,0,0,,0.0,No,0,574.0,B,good,good,222.6,$40K - $60K,$40K - $60K
789603183,Existing Customer,48,M,4,High School,,$60K - $80K,Blue,41,4,1,3,9728.0,0,9728.0,0.806,3756.0,57.0,0.727,0.0,9.44e-05,0.99991,Existing Customer,76544.0,6378.666666666667,0.0,Low Risk,619.0,0,0,,0.0,No,0,619.0,Ba,good,good,50.0,$40K - $60K,$60K - $80K
789625383,Existing Customer,48,M,3,Uneducated,Married,$80K - $120K,Blue,42,4,3,3,9727.0,1626,8101.0,1.006,3543.0,62.0,0.676,0.167,0.00032275,0.99968,Existing Customer,118071.0,9839.25,16.525649820870495,Low Risk,521.0,0,0,,0.0,No,0,521.0,Caa,good,good,375.2000000000001,$40K - $60K,$80K - $120K
778718658,Existing Customer,33,F,2,High School,Divorced,,Blue,15,3,3,4,9725.0,0,9725.0,0.75,4062.0,65.0,0.711,0.0,0.00050163,0.9995,Existing Customer,41082.0,3423.5,0.0,Low Risk,601.0,0,0,,0.0,No,0,601.0,Ba,good,good,50.0,$40K - $60K,$40K - $60K
709328733,Existing Customer,49,F,2,Uneducated,Married,Less than $40K,Blue,37,6,3,3,9723.0,2459,7264.0,0.444,1258.0,24.0,1.0,0.253,0.00031104,0.99969,Existing Customer,29856.0,2488.0,98.83440514469454,High Risk,657.0,0,0,,0.0,No,0,657.0,Baa,good,good,541.8,$40K - $60K,Less than $40K
709787733,Existing Customer,54,F,4,College,Single,,Blue,48,3,2,2,9723.0,1307,8416.0,0.803,4043.0,76.0,0.9,0.134,0.00011605,0.99988,Existing Customer,59481.0,4956.75,26.368083925959553,Low Risk,498.0,1,5,2021-03-22 22:37:53.627484,8689.66,No,0,498.0,Ca,good,good,311.40000000000003,$40K - $60K,$40K - $60K
817889583,Attrited Customer,61,F,0,Graduate,Single,$40K - $60K,Blue,56,3,3,4,9721.0,0,9721.0,0.826,2260.0,46.0,1.0,0.0,0.99775,0.00225216,Involuntary,49535.0,4127.916666666667,0.0,Low Risk,555.0,1,2,2022-11-12 22:37:53.627494,15352.89,No,0,555.0,B,good,good,50.0,$40K - $60K,$40K - $60K
715051608,Attrited Customer,34,M,2,High School,Single,$60K - $80K,Blue,36,2,3,2,9719.0,2517,7202.0,0.906,9183.0,51.0,0.7,0.259,0.99431,0.00569,Involuntary,74603.0,6216.916666666667,40.48630752114526,Medium Risk,669.0,1,4,2022-11-26 22:37:53.627504,10795.68,No,0,669.0,Baa,good,good,553.4000000000001,$40K - $60K,$60K - $80K
713681433,Existing Customer,50,F,2,High School,Divorced,,Blue,39,5,2,4,9716.0,874,8842.0,0.775,5007.0,91.0,0.655,0.09,0.00031746,0.99968,Existing Customer,43070.0,3589.1666666666665,24.351056419781752,Low Risk,603.0,0,0,,0.0,No,0,603.0,Ba,good,good,224.8,$40K - $60K,$40K - $60K
710451708,Existing Customer,32,M,1,Graduate,Married,$40K - $60K,Blue,24,1,1,2,9711.0,972,8739.0,0.647,14926.0,115.0,0.742,0.1,5.17e-05,0.99995,Existing Customer,41717.0,3476.4166666666665,27.95982453196539,Low Risk,796.0,0,0,,0.0,No,0,796.0,Aa,good,good,244.4,$40K - $60K,$40K - $60K
711076533,Existing Customer,65,M,0,College,Divorced,Less than $40K,Blue,42,5,3,2,9706.0,1968,7738.0,1.022,3435.0,58.0,0.706,0.203,0.00015007,0.99985,Existing Customer,32159.0,2679.9166666666665,73.4351192512205,High Risk,742.0,0,0,,0.0,Yes,1,592.0,B,bad,bad,443.6,$40K - $60K,Less than $40K
789144633,Existing Customer,45,M,1,Graduate,Married,$80K - $120K,Blue,34,3,2,2,9705.0,850,8855.0,0.481,2001.0,34.0,0.889,0.088,0.00010684,0.99989,Existing Customer,104185.0,8682.083333333334,9.790276911263616,Low Risk,517.0,1,3,2022-06-21 22:37:53.627515,10456.44,Yes,1,367.0,C,bad,bad,220.0,$40K - $60K,$80K - $120K
714721608,Existing Customer,38,M,3,Graduate,Single,$120K +,Blue,29,4,3,0,9703.0,941,8762.0,0.721,4190.0,81.0,1.025,0.097,6.89e-05,0.99993,Existing Customer,169684.0,14140.333333333334,6.654722896678532,Low Risk,499.0,0,0,,0.0,No,0,499.0,Ca,good,good,238.2,$40K - $60K,$120K +
709971708,Attrited Customer,51,F,1,High School,Single,,Blue,41,3,3,2,9701.0,0,9701.0,1.024,9404.0,62.0,0.824,0.0,0.99395,0.00605,Involuntary,41914.0,3492.8333333333335,0.0,Low Risk,566.0,0,0,,0.0,No,0,566.0,B,good,good,50.0,$40K - $60K,$40K - $60K
788946783,Existing Customer,50,M,2,,Single,$120K +,Blue,36,5,1,3,9697.0,0,9697.0,0.759,1812.0,50.0,0.923,0.0,0.00010183,0.9999,Existing Customer,153816.0,12818.0,0.0,Low Risk,601.0,0,0,,0.0,No,0,601.0,Ba,good,good,50.0,$40K - $60K,$120K +
709625733,Existing Customer,50,M,2,High School,Single,$60K - $80K,Blue,40,5,2,3,9690.0,1115,8575.0,0.542,4620.0,64.0,0.488,0.115,0.0001861,0.99981,Existing Customer,74481.0,6206.75,17.96431304628026,Low Risk,468.0,0,0,,0.0,No,0,468.0,Ca,good,good,273.0,$40K - $60K,$60K - $80K
802013583,Existing Customer,56,M,3,College,Married,$120K +,Blue,50,3,2,0,9689.0,2250,7439.0,0.576,1158.0,19.0,0.727,0.232,4.24e-05,0.99996,Existing Customer,172816.0,14401.333333333334,15.62355337468753,Low Risk,549.0,0,0,,0.0,No,0,549.0,Caa,good,good,500.0,$40K - $60K,$120K +
711109908,Existing Customer,43,F,4,Uneducated,Married,Less than $40K,Blue,36,2,1,1,9684.0,2475,7209.0,0.697,1400.0,31.0,2.1,0.256,3.58e-05,0.99996,Existing Customer,39719.0,3309.9166666666665,74.77529645761474,High Risk,509.0,0,0,,0.0,No,0,509.0,Caa,good,good,545.0,$40K - $60K,Less than $40K
710463408,Existing Customer,47,M,3,,Married,$80K - $120K,Blue,36,3,2,3,9683.0,1116,8567.0,0.721,15627.0,104.0,0.825,0.115,0.00021834,0.99978,Existing Customer,114257.0,9521.416666666666,11.720944887402961,Low Risk,616.0,1,5,2023-10-01 22:37:53.627525,13105.97,Yes,1,466.0,Ca,bad,bad,273.20000000000005,$40K - $60K,$80K - $120K
810261633,Existing Customer,44,M,4,Graduate,Single,$60K - $80K,Blue,39,2,2,3,9682.0,1727,7955.0,0.88,14991.0,95.0,0.9,0.178,0.00020077,0.9998,Existing Customer,79917.0,6659.75,25.93190435076392,Low Risk,651.0,0,0,,0.0,No,0,651.0,Baa,good,good,395.4,$40K - $60K,$60K - $80K
717480783,Existing Customer,39,M,1,High School,Single,$80K - $120K,Blue,29,3,1,2,9680.0,2101,7579.0,0.626,15152.0,100.0,0.695,0.217,5.03e-05,0.99995,Existing Customer,87021.0,7251.75,28.97231702692454,Low Risk,794.0,0,0,,0.0,No,0,794.0,Aa,good,good,470.2000000000001,$40K - $60K,$80K - $120K
824177733,Existing Customer,53,F,2,High School,Single,Less than $40K,Blue,49,1,2,3,9678.0,1710,7968.0,0.745,7682.0,90.0,0.579,0.177,0.0001861,0.99981,Existing Customer,39786.0,3315.5,51.57593123209169,High Risk,595.0,0,0,,0.0,No,0,595.0,B,good,good,392.0,$40K - $60K,Less than $40K
827619933,Existing Customer,48,M,2,Uneducated,Single,$40K - $60K,Blue,44,3,1,2,9673.0,0,9673.0,0.655,3541.0,87.0,0.851,0.0,5.66e-05,0.99994,Existing Customer,48960.0,4080.0,0.0,Low Risk,613.0,0,0,,0.0,No,0,613.0,Ba,good,good,50.0,$40K - $60K,$40K - $60K
771816408,Existing Customer,44,F,4,Uneducated,Married,Less than $40K,Blue,33,5,4,2,9671.0,704,8967.0,0.699,2955.0,66.0,0.941,0.073,0.0002344,0.99977,Existing Customer,35205.0,2933.75,23.996591393268,Low Risk,691.0,0,0,,0.0,No,0,691.0,Baa,good,good,190.8,$40K - $60K,Less than $40K
710306358,Attrited Customer,38,M,1,,Married,$40K - $60K,Blue,18,1,1,2,9664.0,1983,7681.0,0.873,7995.0,56.0,0.806,0.205,0.98271,0.01729,Voluntary,57048.0,4754.0,41.712242322254944,Medium Risk,818.0,0,0,,0.0,No,0,818.0,Aaa,good,good,446.6,$40K - $60K,$40K - $60K
779765058,Existing Customer,43,M,2,,Single,$40K - $60K,Blue,31,6,1,1,9662.0,817,8845.0,0.679,3817.0,70.0,0.489,0.085,3.65e-05,0.99996,Existing Customer,56900.0,4741.666666666667,17.23022847100176,Low Risk,518.0,0,0,,0.0,No,0,518.0,Caa,good,good,213.4,$40K - $60K,$40K - $60K
804481608,Existing Customer,37,F,1,,Single,Less than $40K,Blue,32,6,3,3,9661.0,0,9661.0,0.926,2825.0,60.0,0.818,0.0,0.00031211,0.99969,Existing Customer,39510.0,3292.5,0.0,Low Risk,624.0,0,0,,0.0,No,0,624.0,Ba,good,good,50.0,$40K - $60K,Less than $40K
790006383,Existing Customer,45,M,0,,Married,$80K - $120K,Blue,37,4,3,2,9654.0,2035,7619.0,0.648,4221.0,67.0,0.634,0.211,0.00016966,0.99983,Existing Customer,87801.0,7316.75,27.81289506953224,Low Risk,498.0,0,0,,0.0,No,0,498.0,Ca,good,good,457.0,$40K - $60K,$80K - $120K
788610258,Existing Customer,49,M,4,College,,Less than $40K,Blue,43,5,2,4,9652.0,2517,7135.0,0.889,3762.0,73.0,0.587,0.261,0.00033297,0.99967,Existing Customer,26971.0,2247.5833333333335,111.98694894516332,High Risk,557.0,1,4,2025-06-27 22:37:53.627535,2965.16,No,0,557.0,B,good,good,553.4000000000001,$40K - $60K,Less than $40K
711569433,Existing Customer,51,F,2,Uneducated,Divorced,Less than $40K,Blue,38,4,1,2,9648.0,1926,7722.0,0.549,1083.0,22.0,1.75,0.2,5.66e-05,0.99994,Existing Customer,39203.0,3266.9166666666665,58.95467183633906,High Risk,675.0,0,0,,0.0,No,0,675.0,Baa,good,good,435.2000000000001,$40K - $60K,Less than $40K
715079208,Existing Customer,54,M,1,College,Married,$80K - $120K,Blue,42,4,1,4,9642.0,2517,7125.0,0.614,1401.0,35.0,0.458,0.261,0.00014422,0.99986,Existing Customer,104068.0,8672.333333333334,29.023330899027556,Low Risk,610.0,1,5,2022-08-22 22:37:53.627546,13704.65,No,0,610.0,Ba,good,good,553.4000000000001,$40K - $60K,$80K - $120K
714014733,Attrited Customer,33,M,2,College,Single,$80K - $120K,Blue,36,4,3,2,9642.0,1431,8211.0,0.561,2172.0,33.0,0.571,0.148,0.99432,0.00568,Involuntary,91325.0,7610.416666666667,18.80317547221462,Low Risk,646.0,0,0,,0.0,No,0,646.0,Ba,bad,bad,336.2,$40K - $60K,$80K - $120K
721181883,Existing Customer,30,F,0,College,Single,,Blue,18,4,2,3,9641.0,0,9641.0,0.907,4710.0,75.0,0.667,0.0,0.00015971,0.99984,Existing Customer,43457.0,3621.4166666666665,0.0,Low Risk,568.0,0,0,,0.0,No,0,568.0,B,good,good,50.0,$40K - $60K,$40K - $60K
