CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2,Attrition_Type,annual_income,monthly_income,DTI_ratio,DTI_Risk_Level,Credit_Score,Loan_Default_Flag,Number_of_Defaults,Last_Default_Date,Default_Amount
716480358,Existing Customer,45,M,3,Uneducated,Single,$60K - $80K,Blue,36,2,2,1,11121.0,1296,9825.0,0.789,13814.0,81.0,1.025,0.117,7.32e-05,0.99993,Existing Customer,60482.0,5040.166666666667,25.71343540226844,Low Risk,451.0,0,0,,0.0
710505483,Existing Customer,46,M,3,Uneducated,Married,$60K - $80K,Blue,36,4,3,3,11117.0,0,11117.0,0.814,3099.0,69.0,0.816,0.0,0.00032275,0.99968,Existing Customer,63172.0,5264.333333333333,0.0,Low Risk,824.0,0,0,,0.0
789656358,Existing Customer,49,F,5,Graduate,Married,$40K - $60K,Blue,35,5,2,1,11115.0,1292,9823.0,0.797,3956.0,74.0,0.609,0.116,7.09e-05,0.99993,Existing Customer,41007.0,3417.25,37.80817909137465,Medium Risk,742.0,0,0,,0.0
807604233,Existing Customer,54,M,3,Graduate,Married,$80K - $120K,Blue,49,2,3,3,11114.0,2482,8632.0,1.08,5044.0,81.0,0.688,0.223,0.0003139,0.99969,Existing Customer,92097.0,7674.75,32.33981562917359,Low Risk,774.0,0,0,,0.0
715291908,Existing Customer,31,M,1,College,Single,$40K - $60K,Blue,36,3,1,2,11109.0,2045,9064.0,0.625,13988.0,92.0,0.84,0.184,5.03e-05,0.99995,Existing Customer,40715.0,3392.9166666666665,60.27262679602112,High Risk,490.0,0,0,,0.0
709930758,Existing Customer,41,M,2,Uneducated,Married,$40K - $60K,Blue,30,5,3,3,11107.0,1222,9885.0,0.538,1506.0,33.0,0.941,0.11,0.00031104,0.99969,Existing Customer,53799.0,4483.25,27.2570122121229,Low Risk,767.0,0,0,,0.0
715315833,Existing Customer,51,M,3,Graduate,Married,$80K - $120K,Blue,36,6,2,3,11106.0,2107,8999.0,0.948,1243.0,24.0,1.0,0.19,0.00019864,0.9998,Existing Customer,105228.0,8769.0,24.02782529364808,Low Risk,765.0,0,0,,0.0
789187908,Existing Customer,56,M,2,Uneducated,Married,$80K - $120K,Blue,45,4,2,2,11102.0,1946,9156.0,0.625,1448.0,36.0,1.0,0.175,0.00011703,0.99988,Existing Customer,81918.0,6826.5,28.50655533582363,Low Risk,830.0,0,0,,0.0
768972558,Existing Customer,43,M,5,High School,Married,$120K +,Blue,37,4,3,4,11099.0,0,11099.0,0.89,3980.0,77.0,0.75,0.0,0.00051788,0.99948,Existing Customer,165590.0,13799.166666666666,0.0,Low Risk,560.0,0,0,,0.0
710263608,Existing Customer,53,F,3,High School,Married,Unknown,Blue,36,4,2,4,11098.0,821,10277.0,0.896,2156.0,46.0,0.586,0.074,0.00032942,0.99967,Existing Customer,,,,High Risk,463.0,0,0,,0.0
709523508,Existing Customer,65,F,0,Uneducated,Unknown,Less than $40K,Silver,53,5,1,2,11097.0,0,11097.0,0.648,4836.0,83.0,0.566,0.0,4.39e-05,0.99996,Existing Customer,24011.0,2000.9166666666667,0.0,Low Risk,680.0,0,0,,0.0
710702733,Existing Customer,46,M,4,Graduate,Single,$80K - $120K,Blue,35,6,3,3,11096.0,0,11096.0,0.881,3949.0,69.0,0.683,0.0,0.00031726,0.99968,Existing Customer,116838.0,9736.5,0.0,Low Risk,533.0,0,0,,0.0
787460883,Attrited Customer,41,M,3,Uneducated,Married,$40K - $60K,Blue,28,3,3,4,11091.0,0,11091.0,0.522,1234.0,34.0,0.308,0.0,0.99819,0.00181217,Involuntary,41440.0,3453.3333333333335,0.0,Low Risk,524.0,1,2,2021-08-17 20:42:57.593162,1573.27
805543158,Existing Customer,52,M,3,Graduate,Married,$120K +,Blue,47,5,3,3,11086.0,2207,8879.0,0.869,1523.0,40.0,1.105,0.199,0.0003139,0.99969,Existing Customer,143689.0,11974.083333333334,18.431473529636925,Low Risk,579.0,1,2,2025-01-06 20:42:57.593186,7104.15
715113933,Attrited Customer,54,M,1,Unknown,Single,$80K - $120K,Blue,36,2,3,2,11077.0,573,10504.0,0.973,8165.0,87.0,0.776,0.052,0.99464,0.00536,Voluntary,103553.0,8629.416666666666,6.640078027676649,Low Risk,775.0,0,0,,0.0
710229333,Existing Customer,38,M,2,College,Single,$40K - $60K,Blue,20,6,1,3,11068.0,1254,9814.0,0.418,3812.0,64.0,0.641,0.113,9.01e-05,0.99991,Existing Customer,52876.0,4406.333333333333,28.459036235721314,Low Risk,680.0,1,1,2025-01-21 20:42:57.593205,5545.8
715442958,Existing Customer,54,M,2,Uneducated,Married,$60K - $80K,Blue,36,3,3,3,11067.0,2517,8550.0,1.048,1843.0,38.0,1.235,0.227,0.00031104,0.99969,Existing Customer,79908.0,6659.0,37.79846823847425,Medium Risk,775.0,0,0,,0.0
770783508,Existing Customer,48,M,3,Graduate,Divorced,$60K - $80K,Blue,34,6,3,2,11062.0,0,11062.0,0.761,4084.0,72.0,0.8,0.0,0.00018665,0.99981,Existing Customer,79219.0,6601.583333333333,0.0,Low Risk,594.0,0,0,,0.0
714400308,Existing Customer,60,F,0,Uneducated,Single,Less than $40K,Silver,49,3,1,1,11060.0,1647,9413.0,0.938,4545.0,83.0,0.766,0.149,2.65e-05,0.99997,Existing Customer,26570.0,2214.1666666666665,74.38464433571697,High Risk,828.0,1,3,2021-03-07 20:42:57.593222,16952.41
708385533,Attrited Customer,49,F,1,Graduate,Married,Less than $40K,Silver,36,2,3,3,11059.0,0,11059.0,0.99,9524.0,80.0,0.905,0.0,0.99612,0.0038814,Involuntary,39746.0,3312.1666666666665,0.0,Low Risk,656.0,0,0,,0.0
719226333,Existing Customer,44,M,4,Unknown,Single,$60K - $80K,Blue,24,5,3,2,11042.0,2211,8831.0,0.897,1140.0,25.0,0.786,0.2,0.00020735,0.99979,Existing Customer,60898.0,5074.833333333333,43.567933265460276,Medium Risk,794.0,0,0,,0.0
721258158,Existing Customer,65,F,1,Uneducated,Single,Unknown,Blue,51,3,3,5,11037.0,1491,9546.0,0.651,2429.0,63.0,0.75,0.135,0.00086149,0.99914,Existing Customer,,,,High Risk,477.0,0,0,,0.0
713980383,Attrited Customer,49,F,3,Graduate,Single,Unknown,Blue,38,1,2,4,11025.0,0,11025.0,0.501,1902.0,28.0,0.273,0.0,0.99706,0.00294141,Involuntary,,,,High Risk,577.0,0,0,,0.0
715898058,Existing Customer,53,M,2,Graduate,Married,$120K +,Blue,36,5,1,3,11023.0,0,11023.0,0.539,1656.0,41.0,0.367,0.0,9.26e-05,0.99991,Existing Customer,145596.0,12133.0,0.0,Low Risk,515.0,1,2,2025-03-23 20:42:57.593238,14883.95
719186433,Existing Customer,53,F,1,College,Single,Unknown,Blue,44,3,2,2,11012.0,1328,9684.0,0.617,3793.0,86.0,0.654,0.121,0.00010387,0.9999,Existing Customer,,,,High Risk,612.0,0,0,,0.0
714042108,Existing Customer,59,M,0,Uneducated,Single,$40K - $60K,Blue,36,3,2,2,11000.0,1013,9987.0,0.697,7302.0,86.0,0.654,0.092,0.00010043,0.9999,Existing Customer,49151.0,4095.9166666666665,24.731948485280057,Low Risk,678.0,0,0,,0.0
714779733,Existing Customer,44,M,4,Unknown,Single,$60K - $80K,Blue,36,3,1,4,10998.0,1586,9412.0,0.907,2237.0,33.0,0.435,0.144,0.00018218,0.99982,Existing Customer,66293.0,5524.416666666667,28.70891345994298,Low Risk,710.0,1,3,2024-12-28 20:42:57.593255,17748.65
713682708,Existing Customer,45,M,2,College,Divorced,$40K - $60K,Blue,37,5,1,2,10991.0,1328,9663.0,1.027,3692.0,60.0,0.714,0.121,5.35e-05,0.99995,Existing Customer,53595.0,4466.25,29.73411698852505,Low Risk,613.0,0,0,,0.0
719157933,Existing Customer,51,M,2,Uneducated,Married,$120K +,Blue,40,1,3,1,10984.0,1429,9555.0,0.751,7850.0,85.0,0.635,0.13,0.00011153,0.99989,Existing Customer,151234.0,12602.833333333334,11.338720129071504,Low Risk,750.0,0,0,,0.0
721086483,Existing Customer,27,F,0,Uneducated,Single,Less than $40K,Silver,19,3,3,3,10982.0,2517,8465.0,0.84,13563.0,97.0,0.732,0.229,0.00024118,0.99976,Existing Customer,28007.0,2333.9166666666665,107.84446745456493,High Risk,752.0,0,0,,0.0
716612958,Existing Customer,35,F,2,College,Married,$40K - $60K,Blue,29,6,1,3,10980.0,1726,9254.0,0.856,1830.0,36.0,0.636,0.157,9.01e-05,0.99991,Existing Customer,44115.0,3676.25,46.95001700102006,Medium Risk,736.0,0,0,,0.0
716878533,Existing Customer,55,M,2,Unknown,Married,$80K - $120K,Blue,46,4,1,1,10979.0,1889,9090.0,0.475,1425.0,33.0,0.5,0.172,3.65e-05,0.99996,Existing Customer,113208.0,9434.0,20.023319906720374,Low Risk,844.0,0,0,,0.0
720076458,Existing Customer,57,M,2,Uneducated,Married,$80K - $120K,Blue,52,6,2,4,10974.0,0,10974.0,0.591,1327.0,26.0,1.0,0.0,0.00033577,0.99966,Existing Customer,102252.0,8521.0,0.0,Low Risk,459.0,0,0,,0.0
711701058,Existing Customer,48,F,4,Graduate,Married,Less than $40K,Silver,36,2,2,3,10973.0,1466,9507.0,0.802,4892.0,94.0,0.593,0.134,0.00018141,0.99982,Existing Customer,39062.0,3255.1666666666665,45.03609646203471,Medium Risk,644.0,0,0,,0.0
711460458,Attrited Customer,44,M,1,Uneducated,Married,$40K - $60K,Blue,34,5,2,3,10973.0,0,10973.0,0.792,10583.0,75.0,0.786,0.0,0.99462,0.00538,Involuntary,56550.0,4712.5,0.0,Low Risk,521.0,1,4,2023-03-10 20:42:57.593272,11990.44
719170683,Existing Customer,38,M,1,Unknown,Single,$80K - $120K,Blue,29,2,2,3,10972.0,0,10972.0,0.697,4401.0,73.0,0.698,0.0,0.00019751,0.9998,Existing Customer,95516.0,7959.666666666667,0.0,Low Risk,567.0,0,0,,0.0
716610558,Existing Customer,65,F,0,High School,Single,$40K - $60K,Blue,36,3,3,3,10962.0,1559,9403.0,0.708,2724.0,71.0,0.651,0.142,0.00025237,0.99975,Existing Customer,57753.0,4812.75,32.39312243519817,Low Risk,719.0,0,0,,0.0
716142858,Existing Customer,46,F,4,Uneducated,Married,Less than $40K,Silver,36,3,1,4,10961.0,1391,9570.0,0.662,3914.0,77.0,0.75,0.127,0.00015398,0.99985,Existing Customer,32022.0,2668.5,52.12666291924302,High Risk,529.0,0,0,,0.0
708504783,Existing Customer,47,M,3,Uneducated,Unknown,$40K - $60K,Blue,36,3,3,3,10960.0,1333,9627.0,0.678,3480.0,62.0,0.632,0.122,0.00032275,0.99968,Existing Customer,46924.0,3910.3333333333335,34.089165459040146,Low Risk,542.0,0,0,,0.0
717956283,Existing Customer,57,F,1,Graduate,Single,$40K - $60K,Blue,48,5,1,0,10953.0,1945,9008.0,0.886,1277.0,29.0,0.526,0.178,1.91e-05,0.99998,Existing Customer,59435.0,4952.916666666667,39.26979052746698,Medium Risk,715.0,0,0,,0.0
711128433,Existing Customer,55,M,3,Uneducated,Single,$40K - $60K,Blue,36,1,3,3,10949.0,829,10120.0,0.749,7685.0,91.0,0.596,0.076,0.00032275,0.99968,Existing Customer,55081.0,4590.083333333333,18.060674279697174,Low Risk,781.0,0,0,,0.0
789890958,Existing Customer,53,F,4,High School,Divorced,$40K - $60K,Blue,43,3,1,2,10948.0,482,10466.0,0.742,16230.0,111.0,0.947,0.044,5.62e-05,0.99994,Existing Customer,44818.0,3734.8333333333335,12.905529028515328,Low Risk,799.0,0,0,,0.0
709253433,Existing Customer,50,F,2,Uneducated,Married,$40K - $60K,Blue,41,2,1,2,10946.0,1912,9034.0,0.362,2448.0,58.0,0.45,0.175,5.66e-05,0.99994,Existing Customer,40903.0,3408.5833333333335,56.09368505977557,High Risk,810.0,0,0,,0.0
778696608,Existing Customer,46,M,3,Graduate,Divorced,$40K - $60K,Blue,27,5,2,3,10931.0,2297,8634.0,0.639,4802.0,73.0,0.872,0.21,0.00019864,0.9998,Existing Customer,51366.0,4280.5,53.6619553790445,High Risk,706.0,1,5,2022-02-17 20:42:57.593289,8991.42
818839983,Existing Customer,55,M,2,Graduate,Married,$120K +,Blue,50,3,2,0,10916.0,1536,9380.0,1.317,1592.0,34.0,1.0,0.141,4.2e-05,0.99996,Existing Customer,137230.0,11435.833333333334,13.43146542301246,Low Risk,582.0,0,0,,0.0
712157958,Attrited Customer,44,M,3,High School,Married,$80K - $120K,Blue,36,1,3,2,10908.0,0,10908.0,0.983,4883.0,42.0,0.5,0.0,0.99452,0.00548,Voluntary,105771.0,8814.25,0.0,Low Risk,830.0,0,0,,0.0
824799108,Existing Customer,46,F,3,High School,Married,$40K - $60K,Blue,42,2,2,1,10901.0,1874,9027.0,0.608,7498.0,90.0,0.5,0.172,6.92e-05,0.99993,Existing Customer,50040.0,4170.0,44.9400479616307,Medium Risk,725.0,0,0,,0.0
771097683,Attrited Customer,43,M,2,High School,Single,$120K +,Blue,30,1,2,2,10896.0,2517,8379.0,1.028,4935.0,58.0,0.487,0.231,0.99104,0.00896,Involuntary,136684.0,11390.333333333334,22.097685171636765,Low Risk,660.0,1,2,2021-09-24 20:42:57.593306,5776.07
771527508,Existing Customer,60,M,2,Graduate,Single,$60K - $80K,Blue,48,3,4,1,10886.0,1145,9741.0,0.749,3488.0,66.0,0.535,0.105,0.0001311,0.99987,Existing Customer,73008.0,6084.0,18.819855358316897,Low Risk,713.0,1,4,2022-06-16 20:42:57.593323,11870.62
811527933,Attrited Customer,65,F,0,College,Single,Less than $40K,Silver,56,3,4,3,10885.0,1758,9127.0,0.8,2291.0,39.0,0.773,0.162,0.99639,0.00361426,Involuntary,27339.0,2278.25,77.16449028859871,High Risk,664.0,0,0,,0.0
815085708,Attrited Customer,60,F,0,High School,Single,$40K - $60K,Blue,55,1,5,5,10882.0,2517,8365.0,0.266,1861.0,46.0,0.278,0.231,0.9988,0.00119984,Involuntary,50566.0,4213.833333333333,59.731835620772856,High Risk,604.0,0,0,,0.0
719377383,Existing Customer,40,M,2,College,Single,$60K - $80K,Blue,28,1,2,3,10880.0,2025,8855.0,0.753,4957.0,90.0,0.765,0.186,0.00018612,0.99981,Existing Customer,78104.0,6508.666666666667,31.112363003175254,Low Risk,620.0,0,0,,0.0
714413283,Existing Customer,46,M,3,Unknown,Married,$80K - $120K,Blue,40,6,1,1,10879.0,860,10019.0,0.974,4629.0,69.0,0.725,0.079,3.79e-05,0.99996,Existing Customer,102802.0,8566.833333333334,10.038715200093383,Low Risk,450.0,0,0,,0.0
710016708,Existing Customer,44,F,3,Graduate,Married,Less than $40K,Silver,26,1,3,1,10877.0,1802,9075.0,0.706,7974.0,90.0,0.731,0.166,0.00010171,0.9999,Existing Customer,26520.0,2210.0,81.53846153846153,High Risk,762.0,0,0,,0.0
716212383,Attrited Customer,38,M,1,High School,Single,$120K +,Blue,30,5,3,3,10874.0,2415,8459.0,0.933,4619.0,59.0,0.372,0.222,0.99639,0.00360858,Voluntary,162215.0,13517.916666666666,17.8651789291989,Low Risk,540.0,0,0,,0.0
803097333,Existing Customer,41,M,2,Graduate,Married,$80K - $120K,Blue,35,3,3,4,10873.0,1514,9359.0,0.879,5089.0,82.0,0.783,0.139,0.000516,0.99948,Existing Customer,80509.0,6709.083333333333,22.566421145461998,Low Risk,513.0,0,0,,0.0
708773583,Existing Customer,52,F,3,Graduate,Unknown,$40K - $60K,Blue,45,5,2,0,10859.0,1710,9149.0,0.974,3987.0,64.0,0.829,0.157,4.36e-05,0.99996,Existing Customer,46635.0,3886.25,44.001286587327115,Medium Risk,823.0,0,0,,0.0
717464958,Existing Customer,55,F,2,Doctorate,Married,Less than $40K,Silver,36,3,2,1,10858.0,0,10858.0,0.787,14475.0,111.0,0.682,0.0,8.98e-05,0.99991,Existing Customer,26253.0,2187.75,0.0,Low Risk,733.0,1,1,2021-03-25 20:42:57.593340,12551.48
714829683,Existing Customer,43,M,2,Doctorate,Single,$80K - $120K,Blue,36,3,3,3,10851.0,1101,9750.0,0.702,3688.0,65.0,0.757,0.101,0.00043772,0.99956,Existing Customer,92169.0,7680.75,14.334537642808321,Low Risk,570.0,0,0,,0.0
713808633,Existing Customer,31,F,0,Uneducated,Divorced,Less than $40K,Silver,23,2,2,1,10850.0,1873,8977.0,0.995,13794.0,127.0,0.789,0.173,5.47e-05,0.99995,Existing Customer,31349.0,2612.4166666666665,71.69606686018693,High Risk,556.0,0,0,,0.0
780025908,Existing Customer,40,F,2,Post-Graduate,Married,Less than $40K,Silver,30,4,2,2,10836.0,1932,8904.0,0.563,1293.0,31.0,0.824,0.178,0.00012101,0.99988,Existing Customer,26438.0,2203.1666666666665,87.69195854451925,High Risk,624.0,0,0,,0.0
714408933,Attrited Customer,44,M,4,Graduate,Single,$80K - $120K,Blue,36,4,2,2,10834.0,0,10834.0,0.522,2249.0,51.0,0.594,0.0,0.99169,0.00831,Involuntary,98878.0,8239.833333333334,0.0,Low Risk,489.0,1,3,2022-04-16 20:42:57.593357,8162.48
719677758,Existing Customer,39,F,1,Unknown,Married,$40K - $60K,Blue,36,2,1,3,10830.0,2184,8646.0,0.907,8814.0,88.0,0.725,0.202,9.56e-05,0.9999,Existing Customer,42266.0,3522.1666666666665,62.00728718118582,High Risk,653.0,0,0,,0.0
789282333,Existing Customer,62,F,0,Graduate,Married,Unknown,Blue,51,3,3,3,10826.0,1274,9552.0,0.602,1355.0,34.0,0.619,0.118,0.0002596,0.99974,Existing Customer,,,,High Risk,614.0,0,0,,0.0
712866933,Existing Customer,51,M,2,Graduate,Married,$60K - $80K,Blue,32,6,3,4,10824.0,0,10824.0,0.962,3700.0,73.0,0.738,0.0,0.000516,0.99948,Existing Customer,69967.0,5830.583333333333,0.0,Low Risk,754.0,0,0,,0.0
785055108,Existing Customer,52,M,0,Graduate,Single,$60K - $80K,Blue,46,4,2,4,10817.0,1142,9675.0,0.722,3889.0,60.0,0.818,0.106,0.00028024,0.99972,Existing Customer,64878.0,5406.5,21.122722648663643,Low Risk,569.0,0,0,,0.0
811013658,Existing Customer,41,M,2,High School,Married,$120K +,Blue,36,4,3,2,10816.0,871,9945.0,0.606,3221.0,68.0,0.581,0.081,0.00017486,0.99983,Existing Customer,125765.0,10480.416666666666,8.3107382817159,Low Risk,493.0,0,0,,0.0
797138883,Existing Customer,43,M,4,Unknown,Married,$40K - $60K,Blue,37,3,2,3,10800.0,1491,9309.0,0.543,3966.0,77.0,0.638,0.138,0.00022068,0.99978,Existing Customer,53114.0,4426.166666666667,33.68603381406032,Low Risk,761.0,0,0,,0.0
714759708,Existing Customer,54,F,1,High School,Single,Unknown,Blue,36,2,2,3,10798.0,1378,9420.0,0.631,13681.0,105.0,0.81,0.128,0.00017468,0.99983,Existing Customer,,,,High Risk,605.0,0,0,,0.0
721273008,Attrited Customer,54,F,1,College,Unknown,Less than $40K,Silver,43,6,3,4,10797.0,1252,9545.0,0.489,1739.0,38.0,0.226,0.116,0.99766,0.00234362,Involuntary,28324.0,2360.3333333333335,53.04335545826861,High Risk,673.0,0,0,,0.0
789469083,Existing Customer,55,M,2,Unknown,Single,$80K - $120K,Blue,46,2,1,1,10795.0,0,10795.0,0.855,7855.0,81.0,0.528,0.0,3.65e-05,0.99996,Existing Customer,95912.0,7992.666666666667,0.0,Low Risk,816.0,0,0,,0.0
712981383,Existing Customer,44,F,4,College,Married,Less than $40K,Silver,37,3,2,2,10790.0,1930,8860.0,0.75,1052.0,16.0,1.286,0.179,0.00010486,0.9999,Existing Customer,22142.0,1845.1666666666667,104.59759732634811,High Risk,656.0,0,0,,0.0
720695583,Existing Customer,65,M,1,Graduate,Single,Unknown,Blue,53,6,2,3,10775.0,1787,8988.0,0.648,3432.0,70.0,0.75,0.166,0.00017969,0.99982,Existing Customer,,,,High Risk,839.0,0,0,,0.0
787506558,Existing Customer,50,M,3,Graduate,Single,$60K - $80K,Blue,38,4,1,1,10762.0,703,10059.0,0.548,4509.0,71.0,0.543,0.065,3.45e-05,0.99997,Existing Customer,75406.0,6283.833333333333,11.187438665358194,Low Risk,557.0,0,0,,0.0
771735933,Existing Customer,48,M,2,High School,Married,$80K - $120K,Blue,36,2,1,1,10761.0,1722,9039.0,0.7,4731.0,82.0,0.783,0.16,3.23e-05,0.99997,Existing Customer,95158.0,7929.833333333333,21.71546270413418,Low Risk,700.0,0,0,,0.0
713872833,Existing Customer,54,F,2,Graduate,Single,$40K - $60K,Blue,41,2,1,3,10753.0,1845,8908.0,0.689,7302.0,80.0,0.702,0.172,9.26e-05,0.99991,Existing Customer,47827.0,3985.5833333333335,46.291843519351,Medium Risk,819.0,0,0,,0.0
713986908,Existing Customer,50,F,2,High School,Married,Unknown,Blue,40,2,3,2,10748.0,1084,9664.0,0.868,16541.0,126.0,0.68,0.101,0.00017486,0.99983,Existing Customer,,,,High Risk,783.0,0,0,,0.0
709207458,Existing Customer,44,M,3,Graduate,Married,$40K - $60K,Blue,27,4,2,3,10747.0,1603,9144.0,0.471,1340.0,25.0,0.923,0.149,0.00019864,0.9998,Existing Customer,42994.0,3582.8333333333335,44.74112666883751,Medium Risk,579.0,0,0,,0.0
771529608,Existing Customer,50,M,2,High School,Married,$120K +,Blue,38,5,6,0,10747.0,1027,9720.0,0.925,4538.0,63.0,0.658,0.096,5.09e-05,0.99995,Existing Customer,169931.0,14160.916666666666,7.252355367766918,Low Risk,742.0,0,0,,0.0
770937183,Existing Customer,40,F,4,Graduate,Single,Less than $40K,Silver,27,3,1,2,10745.0,2084,8661.0,0.847,3502.0,87.0,0.933,0.194,5.22e-05,0.99995,Existing Customer,33339.0,2778.25,75.01124808782507,High Risk,469.0,0,0,,0.0
789175683,Existing Customer,49,F,2,College,Married,Less than $40K,Silver,38,2,3,2,10741.0,2517,8224.0,1.087,8352.0,71.0,0.821,0.234,0.00015801,0.99984,Existing Customer,37967.0,3163.9166666666665,79.55329628361473,High Risk,731.0,1,4,2021-04-13 20:42:57.593374,18763.61
790134408,Existing Customer,46,M,4,Graduate,Single,$60K - $80K,Blue,39,6,2,3,10741.0,755,9986.0,1.166,1278.0,22.0,1.444,0.07,0.00020077,0.9998,Existing Customer,60479.0,5039.916666666667,14.980406422063854,Low Risk,734.0,0,0,,0.0
710621283,Existing Customer,50,M,2,High School,Married,$60K - $80K,Blue,32,3,1,3,10733.0,783,9950.0,0.732,3910.0,66.0,0.65,0.073,9.01e-05,0.99991,Existing Customer,64455.0,5371.25,14.577612287642541,Low Risk,450.0,0,0,,0.0
779034708,Existing Customer,60,F,0,Doctorate,Married,Unknown,Blue,41,1,3,1,10730.0,970,9760.0,0.645,4939.0,71.0,0.972,0.09,0.0001347,0.99987,Existing Customer,,,,High Risk,568.0,0,0,,0.0
711600033,Existing Customer,40,F,3,College,Single,Less than $40K,Silver,36,2,1,0,10729.0,0,10729.0,0.68,14364.0,108.0,0.636,0.0,1.85e-05,0.99998,Existing Customer,33650.0,2804.1666666666665,0.0,Low Risk,484.0,0,0,,0.0
789733008,Existing Customer,39,F,2,High School,Married,Unknown,Blue,27,6,2,2,10723.0,1529,9194.0,1.426,2938.0,63.0,0.703,0.143,0.00011065,0.99989,Existing Customer,,,,High Risk,647.0,0,0,,0.0
711313158,Existing Customer,50,F,4,Unknown,Single,Unknown,Blue,44,5,1,1,10721.0,0,10721.0,0.861,4962.0,74.0,0.51,0.0,3.83e-05,0.99996,Existing Customer,,,,High Risk,694.0,0,0,,0.0
711587433,Existing Customer,47,F,4,Graduate,Married,Unknown,Blue,33,6,3,1,10714.0,2407,8307.0,0.378,4328.0,71.0,0.543,0.225,0.00011377,0.99989,Existing Customer,,,,High Risk,508.0,1,3,2024-10-10 20:42:57.593391,12979.11
798140283,Existing Customer,57,M,4,Graduate,Married,$120K +,Blue,51,4,3,1,10711.0,1970,8741.0,0.71,1180.0,29.0,1.417,0.184,0.00011377,0.99989,Existing Customer,166051.0,13837.583333333334,14.23658996332452,Low Risk,774.0,0,0,,0.0
788826408,Existing Customer,33,M,1,Uneducated,Married,$120K +,Blue,16,6,1,3,10705.0,1352,9353.0,1.171,2434.0,58.0,0.812,0.126,8.94e-05,0.99991,Existing Customer,138964.0,11580.333333333334,11.67496617829078,Low Risk,610.0,0,0,,0.0
749722908,Existing Customer,43,M,2,Post-Graduate,Married,$120K +,Blue,36,3,3,2,10700.0,1346,9354.0,0.639,4054.0,68.0,0.7,0.126,0.00021165,0.99979,Existing Customer,161751.0,13479.25,9.985718789992024,Low Risk,628.0,0,0,,0.0
719601708,Existing Customer,45,M,3,College,Single,$60K - $80K,Blue,35,1,1,2,10699.0,1099,9600.0,0.661,5052.0,61.0,0.694,0.103,5.56e-05,0.99994,Existing Customer,70705.0,5892.083333333333,18.652146241425644,Low Risk,655.0,0,0,,0.0
719240358,Existing Customer,60,M,1,Unknown,Single,$60K - $80K,Blue,50,4,3,0,10698.0,1790,8908.0,0.981,4095.0,67.0,0.914,0.167,6.85e-05,0.99993,Existing Customer,62462.0,5205.166666666667,34.388908456341454,Low Risk,461.0,0,0,,0.0
720786033,Existing Customer,55,M,1,College,Single,$80K - $120K,Blue,42,5,2,4,10696.0,1206,9490.0,0.958,2489.0,38.0,0.9,0.113,0.00029801,0.9997,Existing Customer,94475.0,7872.916666666667,15.318338184704947,Low Risk,725.0,1,3,2020-09-12 20:42:57.593408,16830.88
788923758,Existing Customer,26,F,1,High School,Unknown,Unknown,Blue,13,3,1,3,10693.0,2517,8176.0,0.88,4138.0,76.0,0.727,0.235,8.45e-05,0.99992,Existing Customer,,,,High Risk,630.0,0,0,,0.0
712833633,Existing Customer,41,M,2,Post-Graduate,Married,$40K - $60K,Blue,36,2,1,3,10688.0,653,10035.0,0.682,13866.0,98.0,0.508,0.061,0.000109,0.99989,Existing Customer,56440.0,4703.333333333333,13.883770375620127,Low Risk,691.0,0,0,,0.0
718567758,Existing Customer,41,M,1,College,Married,$40K - $60K,Blue,32,3,4,2,10682.0,1334,9348.0,0.702,7332.0,92.0,0.614,0.125,0.00019837,0.9998,Existing Customer,43532.0,3627.6666666666665,36.77294863548654,Medium Risk,665.0,1,2,2022-04-09 20:42:57.593425,12597.62
820587258,Existing Customer,45,F,4,Graduate,Married,Less than $40K,Silver,40,2,5,2,10677.0,0,10677.0,0.905,8637.0,94.0,0.808,0.0,0.00019038,0.99981,Existing Customer,32898.0,2741.5,0.0,Low Risk,700.0,0,0,,0.0
709000008,Existing Customer,45,M,3,Unknown,Single,$80K - $120K,Blue,37,6,2,2,10651.0,672,9979.0,0.767,2073.0,54.0,0.543,0.063,0.00012982,0.99987,Existing Customer,105098.0,8758.166666666666,7.672838683895032,Low Risk,748.0,0,0,,0.0
