CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2,Attrition_Type,annual_income,monthly_income,DTI_ratio,Risk_Level,Credit_Score,Loan_Default_Flag,Number_of_Defaults,Last_Default_Date,Default_Amount
713644758,Existing Customer,49,M,3,Graduate,Single,$120K +,Blue,36,6,2,3,8514.0,2013,6501.0,0.664,4098.0,74.0,0.542,0.236,0.00019864,0.9998,,167237.0,13936.416666666666,14.444172043267939,Low Risk,689.0,0,0,,0.0
827055333,Existing Customer,43,M,3,Graduate,Single,$40K - $60K,Blue,39,5,3,5,8513.0,1042,7471.0,0.702,2015.0,37.0,0.682,0.122,0.00092621,0.99907,,51697.0,4308.083333333333,24.1870901599706,Low Risk,624.0,0,0,,0.0
708376983,Attrited Customer,58,F,1,Unknown,Single,Unknown,Blue,50,5,2,2,8513.0,799,7714.0,0.451,2119.0,37.0,0.542,0.094,0.99156,0.00844,Involuntary,,,,High Risk,611.0,0,0,,0.0
709769283,Existing Customer,36,F,4,Unknown,Divorced,Unknown,Blue,16,6,3,3,8513.0,0,8513.0,0.631,4162.0,70.0,1.0,0.0,0.00034872,0.99965,,,,,High Risk,456.0,0,0,,0.0
789580908,Existing Customer,44,F,3,High School,Single,Less than $40K,Blue,37,3,2,2,8512.0,1471,7041.0,0.867,4056.0,81.0,0.841,0.173,0.00011482,0.99989,,23397.0,1949.75,75.44556994486472,High Risk,436.0,0,0,,0.0
720426708,Attrited Customer,56,M,3,High School,Single,$60K - $80K,Blue,45,2,1,3,8512.0,0,8512.0,1.038,811.0,27.0,1.25,0.0,0.98941,0.01059,Voluntary,73760.0,6146.666666666667,0.0,Low Risk,846.0,0,0,,0.0
714933783,Existing Customer,51,M,2,Graduate,Married,$60K - $80K,Blue,37,5,1,4,8511.0,0,8511.0,0.88,3775.0,62.0,0.676,0.0,0.00015804,0.99984,,67110.0,5592.5,0.0,Low Risk,727.0,0,0,,0.0
715554708,Existing Customer,53,M,1,High School,Unknown,$120K +,Blue,34,2,1,2,8507.0,1484,7023.0,0.709,14949.0,114.0,0.727,0.174,5.03e-05,0.99995,,196901.0,16408.416666666668,9.044138932763165,Low Risk,751.0,0,0,,0.0
771244383,Existing Customer,52,F,1,College,Unknown,Less than $40K,Blue,39,1,2,1,8506.0,0,8506.0,0.719,14289.0,113.0,0.638,0.0,6.26e-05,0.99994,,23359.0,1946.5833333333333,0.0,Low Risk,440.0,0,0,,0.0
767753958,Existing Customer,37,M,3,Graduate,Unknown,$40K - $60K,Blue,31,6,1,2,8504.0,1956,6548.0,0.963,1881.0,51.0,0.417,0.23,5.72e-05,0.99994,,56289.0,4690.75,41.6990886318819,Medium Risk,382.0,0,0,,0.0
716210283,Existing Customer,36,F,1,High School,Married,Unknown,Blue,36,6,3,4,8500.0,2517,5983.0,0.445,1618.0,37.0,1.312,0.296,0.00047086,0.99953,,,,,High Risk,476.0,0,0,,0.0
778340733,Existing Customer,44,F,3,College,Married,$40K - $60K,Blue,24,3,1,4,8495.0,1537,6958.0,0.919,1950.0,31.0,0.938,0.181,0.00015944,0.99984,,56419.0,4701.583333333333,32.69111469540403,Low Risk,497.0,0,0,,0.0
712566258,Existing Customer,40,F,2,Post-Graduate,Divorced,Unknown,Blue,27,6,3,1,8494.0,2023,6471.0,0.871,4486.0,77.0,0.974,0.238,0.00012764,0.99987,,,,,High Risk,720.0,0,0,,0.0
716009883,Existing Customer,41,F,1,Graduate,Single,$40K - $60K,Blue,28,1,3,1,8482.0,585,7897.0,0.624,4245.0,74.0,0.897,0.069,0.00010182,0.9999,,52858.0,4404.833333333333,13.280865715691098,Low Risk,700.0,0,0,,0.0
721531683,Existing Customer,44,F,4,Graduate,Single,Unknown,Blue,36,3,1,3,8482.0,0,8482.0,0.563,4076.0,81.0,0.688,0.0,9.72e-05,0.9999,,,,,High Risk,770.0,0,0,,0.0
794576058,Existing Customer,42,M,3,Graduate,Married,$80K - $120K,Blue,26,1,2,3,8480.0,1339,7141.0,0.668,4070.0,76.0,0.49,0.158,0.00019864,0.9998,,91637.0,7636.416666666667,17.534402042842956,Low Risk,517.0,0,0,,0.0
778781508,Attrited Customer,44,F,2,High School,Married,Unknown,Blue,32,4,3,3,8477.0,2517,5960.0,0.717,2455.0,41.0,0.64,0.297,0.99661,0.00338788,Involuntary,,,,High Risk,619.0,0,0,,0.0
715193433,Existing Customer,61,F,0,High School,Single,Unknown,Blue,51,4,2,2,8476.0,0,8476.0,0.675,3889.0,67.0,0.489,0.0,9.5e-05,0.99991,,,,,High Risk,474.0,1,1,2024-12-14 16:08:00.228199,17493.22
716343408,Existing Customer,46,M,3,Graduate,Divorced,$80K - $120K,Blue,38,3,2,1,8475.0,1385,7090.0,0.611,1381.0,40.0,0.481,0.163,7.12e-05,0.99993,,80536.0,6711.333333333333,20.636733882984007,Low Risk,322.0,0,0,,0.0
710916408,Existing Customer,57,M,4,Graduate,Married,$60K - $80K,Blue,39,4,3,0,8466.0,1886,6580.0,0.56,1342.0,32.0,0.391,0.223,6.96e-05,0.99993,,74713.0,6226.083333333333,30.29191706931859,Low Risk,534.0,0,0,,0.0
719462433,Existing Customer,42,F,5,Graduate,Single,Less than $40K,Blue,36,4,2,2,8464.0,1002,7462.0,0.598,4227.0,92.0,0.84,0.118,0.00011751,0.99988,,24002.0,2000.1666666666667,50.09582534788768,High Risk,312.0,0,0,,0.0
717045033,Existing Customer,45,F,3,Unknown,Married,Unknown,Blue,36,6,1,3,8459.0,757,7702.0,0.648,4677.0,87.0,0.673,0.089,0.00010566,0.99989,,,,,High Risk,400.0,1,3,2023-02-24 16:08:00.228199,19755.27
719847108,Attrited Customer,52,M,1,Unknown,Married,$40K - $60K,Blue,36,4,3,3,8455.0,2517,5938.0,0.809,8124.0,73.0,1.028,0.298,0.99681,0.00319278,Voluntary,41242.0,3436.8333333333335,73.23602153144853,High Risk,317.0,1,3,2022-02-03 16:08:00.228199,11889.62
716004258,Existing Customer,45,M,4,High School,Single,$60K - $80K,Blue,35,1,1,3,8449.0,2092,6357.0,0.709,17634.0,120.0,0.667,0.248,9.44e-05,0.99991,,61329.0,5110.75,40.9333268111334,Medium Risk,835.0,0,0,,0.0
713746608,Existing Customer,48,F,2,High School,Married,Unknown,Blue,37,3,2,2,8446.0,908,7538.0,0.604,4240.0,67.0,0.763,0.108,0.00011065,0.99989,,,,,High Risk,822.0,1,2,2021-09-10 16:08:00.228199,3535.08
771099183,Existing Customer,37,F,2,Graduate,Single,Less than $40K,Blue,24,5,2,3,8444.0,1945,6499.0,0.703,2497.0,74.0,0.609,0.23,0.00019143,0.99981,,21987.0,1832.25,106.15363623959612,High Risk,751.0,1,3,2022-06-02 16:08:00.228199,15549.17
787638408,Existing Customer,47,F,1,High School,Single,Unknown,Blue,40,5,4,4,8440.0,2087,6353.0,0.804,4161.0,74.0,0.644,0.247,0.00056901,0.99943,,,,,High Risk,730.0,1,2,2021-03-11 16:08:00.228199,19939.77
720933408,Existing Customer,56,F,2,Uneducated,Unknown,Less than $40K,Blue,36,3,1,2,8438.0,1825,6613.0,0.589,4798.0,89.0,0.712,0.216,5.66e-05,0.99994,,20842.0,1736.8333333333333,105.07628826408215,High Risk,832.0,0,0,,0.0
780056733,Existing Customer,36,M,3,Unknown,Single,$40K - $60K,Blue,22,3,6,3,8436.0,2517,5919.0,0.807,2627.0,63.0,1.032,0.298,0.00027238,0.99973,,58606.0,4883.833333333333,51.53738525065693,High Risk,592.0,0,0,,0.0
710944608,Existing Customer,39,M,3,Graduate,Unknown,$80K - $120K,Blue,31,6,2,4,8434.0,2222,6212.0,0.691,1414.0,27.0,0.929,0.263,0.00033886,0.99966,,97983.0,8165.25,27.212883867609687,Low Risk,400.0,0,0,,0.0
778760808,Existing Customer,52,F,2,Graduate,Married,Less than $40K,Blue,39,4,1,3,8431.0,1862,6569.0,0.59,2008.0,37.0,0.682,0.221,9.26e-05,0.99991,,31848.0,2654.0,70.15825169555389,High Risk,801.0,0,0,,0.0
717774333,Attrited Customer,48,M,3,High School,Married,$60K - $80K,Blue,36,1,2,5,8431.0,0,8431.0,0.222,5189.0,57.0,0.357,0.0,0.99825,0.00175053,Involuntary,76422.0,6368.5,0.0,Low Risk,495.0,0,0,,0.0
792152283,Existing Customer,54,M,3,Graduate,Married,$120K +,Blue,48,1,3,2,8426.0,0,8426.0,0.96,14378.0,103.0,0.717,0.0,0.00018665,0.99981,,182485.0,15207.083333333334,0.0,Low Risk,603.0,0,0,,0.0
822130683,Existing Customer,61,M,0,Graduate,Married,$80K - $120K,Blue,56,4,2,4,8420.0,1389,7031.0,0.522,1114.0,34.0,0.545,0.165,0.00028024,0.99972,,112317.0,9359.75,14.840139961003231,Low Risk,839.0,1,4,2022-04-02 16:08:00.228199,9735.9
712255458,Existing Customer,37,M,3,High School,Single,$60K - $80K,Blue,36,3,1,5,8418.0,2051,6367.0,0.847,2879.0,63.0,0.703,0.244,0.00027585,0.99972,,60296.0,5024.666666666667,40.81862810136659,Medium Risk,654.0,0,0,,0.0
772698783,Existing Customer,50,F,2,College,Married,Less than $40K,Blue,40,3,2,4,8416.0,1549,6867.0,0.643,13988.0,124.0,0.771,0.184,0.00031749,0.99968,,37736.0,3144.6666666666665,49.258002967988126,High Risk,602.0,1,5,2021-03-30 16:08:00.228199,7982.79
712924383,Attrited Customer,55,M,3,Unknown,Single,$60K - $80K,Blue,36,3,2,2,8411.0,979,7432.0,1.029,990.0,22.0,0.375,0.116,0.99236,0.00764,Voluntary,76332.0,6361.0,15.390661845621759,Low Risk,464.0,0,0,,0.0
716381808,Existing Customer,43,M,2,Unknown,Single,$40K - $60K,Blue,36,4,4,1,8406.0,0,8406.0,0.743,3820.0,75.0,0.63,0.0,0.0001441,0.99986,,51225.0,4268.75,0.0,Low Risk,795.0,1,2,2024-09-26 16:08:00.228199,11273.76
772687983,Existing Customer,53,M,3,Graduate,Single,$60K - $80K,Blue,43,5,3,3,8404.0,1498,6906.0,0.922,4811.0,56.0,0.556,0.178,0.0003139,0.99969,,64875.0,5406.25,27.708670520231216,Low Risk,526.0,0,0,,0.0
713824983,Existing Customer,43,F,0,High School,Married,Less than $40K,Blue,35,1,1,0,8401.0,1085,7316.0,0.696,7697.0,98.0,0.508,0.129,1.69e-05,0.99998,,31529.0,2627.4166666666665,41.29531542389546,Medium Risk,535.0,0,0,,0.0
772236108,Existing Customer,40,F,1,Graduate,Married,Unknown,Blue,29,5,1,3,8398.0,1892,6506.0,0.861,1489.0,29.0,0.526,0.225,8.7e-05,0.99991,,,,,High Risk,754.0,0,0,,0.0
720608658,Existing Customer,33,F,1,Uneducated,Single,Less than $40K,Blue,36,5,3,3,8398.0,1875,6523.0,0.727,16706.0,123.0,0.757,0.223,0.00029196,0.99971,,25345.0,2112.0833333333335,88.77490629315446,High Risk,312.0,0,0,,0.0
767049258,Existing Customer,44,M,4,High School,Single,$120K +,Blue,37,5,3,3,8396.0,1672,6724.0,0.602,1475.0,35.0,0.75,0.199,0.00030842,0.99969,,135012.0,11251.0,14.860901253221936,Low Risk,509.0,0,0,,0.0
710360583,Existing Customer,46,M,2,Uneducated,Single,$60K - $80K,Blue,35,1,1,0,8396.0,604,7792.0,0.827,8329.0,101.0,0.656,0.072,2.09e-05,0.99998,,60650.0,5054.166666666667,11.950535861500411,Low Risk,696.0,0,0,,0.0
709008708,Existing Customer,47,M,3,College,Married,Less than $40K,Blue,34,2,1,2,8390.0,0,8390.0,0.8,8316.0,92.0,0.704,0.0,5.56e-05,0.99994,,28100.0,2341.6666666666665,0.0,Low Risk,399.0,0,0,,0.0
717813558,Attrited Customer,57,F,3,High School,Single,Unknown,Blue,36,1,4,2,8389.0,1960,6429.0,0.384,1334.0,38.0,0.407,0.234,0.99546,0.00453868,Involuntary,,,,High Risk,394.0,0,0,,0.0
720578058,Existing Customer,53,M,4,Unknown,Single,$60K - $80K,Blue,42,3,3,4,8386.0,2375,6011.0,0.539,4101.0,67.0,0.718,0.283,0.0005948,0.99941,,73716.0,6143.0,38.66189158391665,Medium Risk,330.0,1,2,2020-08-29 16:08:00.228199,3712.94
767553333,Attrited Customer,45,M,3,Graduate,Single,$80K - $120K,Blue,39,1,3,3,8383.0,0,8383.0,0.809,2600.0,44.0,0.517,0.0,0.99683,0.00317458,Voluntary,118220.0,9851.666666666666,0.0,Low Risk,824.0,0,0,,0.0
718259433,Attrited Customer,45,F,3,High School,Married,Unknown,Blue,40,1,4,2,8383.0,0,8383.0,1.036,5460.0,63.0,0.853,0.0,0.99546,0.00453868,Involuntary,,,,High Risk,355.0,0,0,,0.0
815484783,Existing Customer,57,M,0,Uneducated,Single,$60K - $80K,Blue,42,6,4,3,8377.0,1211,7166.0,0.813,1797.0,44.0,1.2,0.145,0.00032257,0.99968,,79536.0,6628.0,18.270971635485818,Low Risk,827.0,0,0,,0.0
822902508,Existing Customer,41,F,3,College,Single,$40K - $60K,Blue,37,3,3,3,8376.0,1219,7157.0,0.644,4015.0,77.0,0.75,0.146,0.00030519,0.99969,,59631.0,4969.25,24.530864818634605,Low Risk,628.0,0,0,,0.0
795573333,Existing Customer,41,M,3,High School,Married,$80K - $120K,Blue,35,6,2,1,8376.0,1165,7211.0,0.888,4142.0,67.0,0.634,0.139,6.92e-05,0.99993,,109705.0,9142.083333333334,12.743266031630279,Low Risk,465.0,0,0,,0.0
715005558,Existing Customer,36,M,2,College,Single,$80K - $120K,Blue,36,6,2,2,8374.0,2147,6227.0,1.113,2472.0,65.0,1.167,0.256,0.00011066,0.99989,,85738.0,7144.833333333333,30.049686253469876,Low Risk,758.0,0,0,,0.0
788734158,Existing Customer,42,M,4,Graduate,Married,$40K - $60K,Blue,19,5,3,2,8374.0,0,8374.0,0.885,4493.0,59.0,1.034,0.0,0.00018864,0.99981,,58992.0,4916.0,0.0,Low Risk,399.0,0,0,,0.0
778912683,Existing Customer,51,F,2,Graduate,Single,Unknown,Blue,32,3,3,1,8365.0,1504,6861.0,0.679,4778.0,88.0,0.956,0.18,0.00010848,0.99989,,,,,High Risk,472.0,0,0,,0.0
798007308,Existing Customer,57,F,3,High School,Married,Unknown,Blue,51,6,1,0,8362.0,0,8362.0,0.528,1175.0,41.0,0.464,0.0,2.05e-05,0.99998,,,,,High Risk,461.0,0,0,,0.0
716657058,Existing Customer,43,F,4,Post-Graduate,Married,Less than $40K,Blue,33,2,3,3,8358.0,926,7432.0,0.762,1566.0,37.0,0.542,0.111,0.00037329,0.99963,,20624.0,1718.6666666666667,53.87897595034911,High Risk,562.0,0,0,,0.0
823635033,Existing Customer,49,F,2,High School,Married,Less than $40K,Blue,45,6,2,5,8353.0,1535,6818.0,1.323,4200.0,83.0,0.804,0.184,0.00054925,0.99945,,20896.0,1741.3333333333333,88.15084226646248,High Risk,573.0,0,0,,0.0
718170033,Existing Customer,42,F,4,Uneducated,Married,Unknown,Blue,23,4,1,2,8348.0,0,8348.0,0.695,15905.0,111.0,0.708,0.0,5.94e-05,0.99994,,,,,High Risk,302.0,0,0,,0.0
717442758,Existing Customer,51,F,4,High School,Married,$40K - $60K,Blue,43,5,3,2,8346.0,1452,6894.0,1.194,4141.0,79.0,0.612,0.174,0.00018339,0.99982,,54199.0,4516.583333333333,32.148194616136834,Low Risk,327.0,0,0,,0.0
716014983,Existing Customer,56,F,3,High School,Single,Less than $40K,Blue,48,6,5,3,8340.0,1902,6438.0,0.81,3755.0,77.0,0.833,0.228,0.00034083,0.99966,,31474.0,2622.8333333333335,72.51699815720912,High Risk,625.0,0,0,,0.0
787770858,Existing Customer,43,M,4,Graduate,Single,$80K - $120K,Blue,32,3,2,3,8333.0,774,7559.0,0.984,3889.0,81.0,0.723,0.093,0.00020077,0.9998,,100829.0,8402.416666666666,9.21163554136211,Low Risk,448.0,0,0,,0.0
710869008,Existing Customer,47,F,3,Graduate,Single,Unknown,Blue,36,5,1,2,8332.0,0,8332.0,0.92,5108.0,78.0,1.0,0.0,5.72e-05,0.99994,,,,,High Risk,839.0,0,0,,0.0
713895633,Existing Customer,56,F,1,High School,Unknown,$40K - $60K,Blue,36,2,1,3,8331.0,0,8331.0,0.705,14324.0,103.0,0.689,0.0,8.45e-05,0.99992,,53243.0,4436.916666666667,0.0,Low Risk,787.0,0,0,,0.0
710893533,Existing Customer,53,M,1,Unknown,Married,$120K +,Blue,42,4,1,4,8329.0,877,7452.0,0.432,1570.0,56.0,0.333,0.105,0.00016305,0.99984,,168063.0,14005.25,6.261937487727816,Low Risk,737.0,0,0,,0.0
779618433,Existing Customer,48,M,4,Uneducated,Single,$40K - $60K,Blue,38,6,3,2,8327.0,1551,6776.0,0.463,4428.0,82.0,0.822,0.186,0.00019396,0.99981,,53980.0,4498.333333333333,34.479436828454986,Low Risk,364.0,1,2,2022-03-26 16:08:00.228199,19440.03
747885858,Existing Customer,39,F,2,Graduate,Single,Less than $40K,Blue,31,5,3,3,8325.0,2048,6277.0,0.92,14571.0,91.0,0.655,0.246,0.00030251,0.9997,,32815.0,2734.5833333333335,74.89257961298186,High Risk,655.0,0,0,,0.0
788618208,Existing Customer,42,F,5,Unknown,Single,Less than $40K,Blue,30,2,3,3,8325.0,0,8325.0,0.823,8198.0,90.0,0.915,0.0,0.00034328,0.99966,,32931.0,2744.25,0.0,Low Risk,832.0,0,0,,0.0
721508283,Existing Customer,47,F,1,Graduate,Married,Less than $40K,Blue,36,4,2,1,8322.0,0,8322.0,0.86,3700.0,62.0,1.0,0.0,6.44e-05,0.99994,,26870.0,2239.1666666666665,0.0,Low Risk,551.0,1,5,2023-12-17 16:08:00.228199,16847.53
718802283,Existing Customer,44,F,3,Post-Graduate,Divorced,Less than $40K,Blue,31,3,2,1,8320.0,0,8320.0,0.421,4128.0,82.0,0.491,0.0,8.38e-05,0.99992,,29665.0,2472.0833333333335,0.0,Low Risk,534.0,0,0,,0.0
720520308,Attrited Customer,46,F,4,Graduate,Married,Less than $40K,Blue,28,4,2,3,8318.0,2517,5801.0,0.69,2427.0,52.0,0.625,0.303,0.99504,0.00495524,Voluntary,23037.0,1919.75,131.11082172157833,High Risk,501.0,0,0,,0.0
719963433,Existing Customer,37,F,3,Unknown,Single,Unknown,Blue,29,3,2,2,8318.0,1945,6373.0,1.487,3676.0,77.0,1.139,0.234,0.00012982,0.99987,,,,,High Risk,526.0,0,0,,0.0
780076833,Existing Customer,44,M,1,Unknown,Unknown,$80K - $120K,Blue,29,6,1,2,8315.0,1008,7307.0,0.718,4088.0,66.0,0.61,0.121,5.68e-05,0.99994,,94664.0,7888.666666666667,12.77782472745711,Low Risk,824.0,0,0,,0.0
772388508,Existing Customer,43,F,3,Graduate,Married,Unknown,Blue,32,2,3,3,8314.0,1349,6965.0,0.531,5028.0,80.0,0.702,0.162,0.0003139,0.99969,,,,,High Risk,612.0,1,5,2023-01-01 16:08:00.228199,2703.32
713828208,Existing Customer,47,M,2,Uneducated,Unknown,$60K - $80K,Blue,36,6,2,1,8311.0,0,8311.0,0.584,1895.0,57.0,0.425,0.0,7.06e-05,0.99993,,66483.0,5540.25,0.0,Low Risk,348.0,1,5,2023-06-18 16:08:00.228199,18929.09
716382708,Attrited Customer,46,F,2,Graduate,Single,Less than $40K,Blue,36,3,4,3,8309.0,858,7451.0,0.888,1165.0,35.0,0.4,0.103,0.99727,0.00272694,Involuntary,31070.0,2589.1666666666665,33.13807531380753,Low Risk,331.0,1,3,2023-05-22 16:08:00.228199,18884.98
711231558,Existing Customer,58,M,3,High School,Married,$60K - $80K,Blue,40,6,1,3,8308.0,2517,5791.0,1.455,1915.0,37.0,1.056,0.303,9.34e-05,0.99991,,68132.0,5677.666666666667,44.33159161627429,Medium Risk,417.0,1,2,2023-06-11 16:08:00.228199,6668.92
720986958,Existing Customer,50,F,2,Graduate,Divorced,$40K - $60K,Blue,40,6,2,5,8307.0,2517,5790.0,1.743,2293.0,36.0,0.8,0.303,0.00056498,0.99944,,56838.0,4736.5,53.14050459199831,High Risk,353.0,1,5,2023-05-16 16:08:00.228199,12573.27
717192933,Existing Customer,55,M,0,Graduate,Married,$120K +,Blue,42,3,2,1,8302.0,2517,5785.0,0.661,1576.0,34.0,0.789,0.303,5.89e-05,0.99994,,169447.0,14120.583333333334,17.825042638701184,Low Risk,343.0,0,0,,0.0
780602733,Existing Customer,42,M,3,Uneducated,Single,$60K - $80K,Blue,30,4,2,3,8302.0,1294,7008.0,0.558,3221.0,66.0,0.61,0.156,0.00020424,0.9998,,79646.0,6637.166666666667,19.496270999171333,Low Risk,352.0,0,0,,0.0
711156858,Attrited Customer,48,F,5,High School,Single,Less than $40K,Blue,40,1,4,3,8297.0,2517,5780.0,0.899,9819.0,74.0,0.682,0.303,0.99728,0.00271707,Voluntary,33159.0,2763.25,91.08839229168552,High Risk,645.0,0,0,,0.0
709273383,Existing Customer,54,F,0,Unknown,Married,Unknown,Blue,36,3,1,2,8294.0,696,7598.0,0.806,4136.0,77.0,1.2,0.084,5.2e-05,0.99995,,,,,High Risk,824.0,1,4,2023-04-18 16:08:00.228199,2659.71
712009083,Existing Customer,48,M,3,Unknown,Unknown,$60K - $80K,Blue,36,2,1,2,8290.0,1030,7260.0,0.87,8980.0,93.0,0.755,0.124,6.28e-05,0.99994,,74972.0,6247.666666666667,16.486154831136957,Low Risk,401.0,1,5,2022-03-09 16:08:00.228199,2141.73
719473458,Existing Customer,46,M,3,High School,Single,$40K - $60K,Blue,42,3,2,1,8285.0,1359,6926.0,0.634,7205.0,84.0,0.826,0.164,6.92e-05,0.99993,,49850.0,4154.166666666667,32.71414242728184,Low Risk,697.0,0,0,,0.0
806992533,Existing Customer,49,F,1,Graduate,Married,Less than $40K,Blue,44,2,1,1,8284.0,797,7487.0,0.824,13092.0,102.0,0.569,0.096,3.12e-05,0.99997,,22123.0,1843.5833333333333,43.231026533471955,Medium Risk,437.0,0,0,,0.0
798546408,Existing Customer,61,F,1,College,Single,Less than $40K,Blue,55,2,3,2,8283.0,1444,6839.0,0.698,7553.0,104.0,0.529,0.174,0.00016415,0.99984,,36634.0,3052.8333333333335,47.30032210514822,Medium Risk,686.0,0,0,,0.0
708761733,Existing Customer,52,F,3,High School,Married,Unknown,Blue,36,2,2,2,8279.0,1582,6697.0,0.76,4419.0,63.0,0.658,0.191,0.00011482,0.99989,,,,,High Risk,410.0,0,0,,0.0
720241758,Existing Customer,55,M,0,Doctorate,Married,$80K - $120K,Blue,36,3,1,3,8276.0,1671,6605.0,0.359,1409.0,25.0,0.25,0.202,0.00011504,0.99988,,88800.0,7400.0,22.58108108108108,Low Risk,316.0,0,0,,0.0
789326808,Existing Customer,26,M,0,College,Single,$60K - $80K,Blue,15,5,1,2,8267.0,1720,6547.0,0.633,1917.0,37.0,0.48,0.208,4.6e-05,0.99995,,63848.0,5320.666666666667,32.3267760932214,Low Risk,481.0,0,0,,0.0
711993258,Existing Customer,50,F,0,High School,Single,$40K - $60K,Blue,39,5,3,2,8264.0,2057,6207.0,0.821,4240.0,73.0,0.587,0.249,0.00015005,0.99985,,47828.0,3985.6666666666665,51.609935602575895,High Risk,835.0,0,0,,0.0
716908158,Existing Customer,42,F,3,College,Married,Less than $40K,Blue,36,6,2,1,8260.0,2517,5743.0,1.049,3299.0,64.0,0.73,0.305,6.92e-05,0.99993,,32987.0,2748.9166666666665,91.56334313517446,High Risk,840.0,0,0,,0.0
779653458,Existing Customer,37,M,3,Graduate,Married,$80K - $120K,Blue,20,3,3,3,8260.0,2077,6183.0,1.167,2323.0,47.0,0.621,0.251,0.0003139,0.99969,,113931.0,9494.25,21.87639887300208,Low Risk,470.0,0,0,,0.0
816073983,Existing Customer,53,F,2,College,Single,Less than $40K,Blue,48,2,2,2,8259.0,1182,7077.0,0.822,7957.0,88.0,0.544,0.143,0.00011066,0.99989,,37469.0,3122.4166666666665,37.855293709466494,Medium Risk,708.0,0,0,,0.0
708084558,Attrited Customer,46,M,3,Doctorate,Divorced,$80K - $120K,Blue,38,6,3,3,8258.0,1771,6487.0,0.0,1447.0,23.0,0.0,0.214,0.9978,0.00219584,Involuntary,112248.0,9354.0,18.933076758605942,Low Risk,530.0,1,1,2022-01-25 16:08:00.228199,10284.99
778832883,Existing Customer,47,F,3,Post-Graduate,Married,Less than $40K,Blue,28,1,3,1,8257.0,961,7296.0,0.741,13769.0,104.0,0.857,0.116,0.00013245,0.99987,,30805.0,2567.0833333333335,37.435481253043335,Medium Risk,677.0,1,1,2025-03-01 16:08:00.228199,1468.72
779055033,Attrited Customer,43,F,3,Uneducated,Unknown,Less than $40K,Blue,24,1,2,2,8256.0,2416,5840.0,0.696,8104.0,64.0,0.73,0.293,0.99183,0.00817,Voluntary,38318.0,3193.1666666666665,75.66156897541626,High Risk,665.0,0,0,,0.0
818770008,Existing Customer,49,F,5,Graduate,Single,Less than $40K,Blue,44,6,1,2,8256.0,864,7392.0,1.541,1291.0,33.0,3.714,0.105,5.69e-05,0.99994,,22257.0,1854.75,46.58309745248686,Medium Risk,487.0,1,2,2022-11-07 16:08:00.228199,17560.39
708330858,Attrited Customer,57,M,3,Graduate,Married,$120K +,Blue,38,2,3,3,8249.0,1381,6868.0,0.798,678.0,11.0,0.833,0.167,0.99683,0.00317458,Involuntary,121671.0,10139.25,13.620336809921838,Low Risk,671.0,0,0,,0.0
720249183,Existing Customer,46,F,2,Graduate,Single,Unknown,Blue,31,5,2,3,8243.0,927,7316.0,0.568,4503.0,90.0,0.765,0.112,0.00019143,0.99981,,,,,High Risk,529.0,0,0,,0.0
718361583,Existing Customer,56,F,2,Uneducated,Married,Unknown,Blue,36,3,3,5,8242.0,0,8242.0,0.434,1559.0,44.0,0.467,0.0,0.00091777,0.99908,,,,,High Risk,418.0,1,2,2022-08-31 16:08:00.228199,18597.86
790141308,Existing Customer,44,M,2,College,Married,$80K - $120K,Blue,37,5,3,1,8241.0,0,8241.0,0.723,4436.0,79.0,0.756,0.0,0.00010546,0.99989,,92379.0,7698.25,0.0,Low Risk,455.0,0,0,,0.0
710982858,Existing Customer,33,F,3,Graduate,Single,$40K - $60K,Blue,36,6,1,2,8232.0,2259,5973.0,1.158,2849.0,67.0,1.31,0.274,5.72e-05,0.99994,,50091.0,4174.25,54.11750613882733,High Risk,764.0,1,2,2023-05-14 16:08:00.228199,1812.48
772098858,Existing Customer,44,F,4,Uneducated,Married,Unknown,Blue,33,1,2,1,8230.0,1333,6897.0,0.692,7736.0,84.0,0.68,0.162,7.4e-05,0.99993,,,,,High Risk,403.0,0,0,,0.0
718441308,Existing Customer,41,M,2,Graduate,Single,$60K - $80K,Blue,31,3,1,3,8228.0,1935,6293.0,0.627,4933.0,68.0,0.545,0.235,9.26e-05,0.99991,,61326.0,5110.5,37.863222776636334,Medium Risk,801.0,0,0,,0.0
710166783,Existing Customer,49,F,1,Graduate,Married,Less than $40K,Blue,36,3,3,0,8228.0,0,8228.0,0.942,4277.0,80.0,0.702,0.0,6.23e-05,0.99994,,29156.0,2429.6666666666665,0.0,Low Risk,474.0,0,0,,0.0
