CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2,Attrition_Type
717640083,Attrited Customer,59,M,1,High School,Married,$60K - $80K,Blue,36,3,2,3,6705.0,0,6705.0,0.749,731.0,18.0,0.5,0.0,0.99431,0.00569,Voluntary
772532208,Attrited Customer,51,F,2,Doctorate,Married,Less than $40K,Blue,41,2,2,3,6630.0,916,5714.0,0.927,842.0,24.0,0.5,0.138,0.9964,0.00359603,Involuntary
805524708,Attrited Customer,52,F,3,High School,Divorced,Less than $40K,Blue,47,3,3,1,6629.0,2517,4112.0,0.932,2599.0,50.0,0.562,0.38,0.99095,0.00905,Voluntary
778606308,Attrited Customer,45,M,3,Uneducated,Divorced,$80K - $120K,Blue,25,2,2,3,6614.0,1881,4733.0,0.737,3016.0,51.0,0.645,0.284,0.99513,0.00487126,Involuntary
778381608,Attrited Customer,48,M,4,Doctorate,Single,$80K - $120K,Blue,28,3,3,4,6572.0,417,6155.0,0.584,1766.0,46.0,0.533,0.063,0.99873,0.00127462,Voluntary
819634233,Attrited Customer,46,F,2,Graduate,Unknown,Less than $40K,Blue,40,5,2,2,6568.0,0,6568.0,0.101,1507.0,33.0,0.222,0.0,0.99129,0.00871,Involuntary
714319233,Attrited Customer,44,M,5,Graduate,Divorced,$60K - $80K,Blue,36,3,3,6,6538.0,0,6538.0,0.556,2132.0,33.0,0.571,0.0,0.99938,0.00061727,Voluntary
711390333,Attrited Customer,59,M,0,Post-Graduate,Married,$80K - $120K,Blue,46,5,4,2,6526.0,489,6037.0,0.678,2331.0,45.0,0.452,0.075,0.99547,0.00453431,Involuntary
709608708,Attrited Customer,29,M,1,Graduate,Married,$60K - $80K,Blue,17,5,1,4,6500.0,2517,3983.0,0.915,9451.0,79.0,0.646,0.387,0.9933,0.0067,Voluntary
710729358,Attrited Customer,40,F,2,High School,Single,Unknown,Blue,30,6,3,4,6479.0,0,6479.0,0.946,2539.0,42.0,0.5,0.0,0.99801,0.00198853,Involuntary
752604633,Attrited Customer,57,M,2,College,Married,$40K - $60K,Blue,50,2,5,3,6462.0,0,6462.0,0.856,761.0,17.0,0.214,0.0,0.99697,0.00303398,Voluntary
818699208,Attrited Customer,47,F,4,Post-Graduate,Married,Unknown,Blue,42,4,4,4,6451.0,0,6451.0,0.706,2400.0,43.0,0.433,0.0,0.9987,0.00129704,Involuntary
721249158,Attrited Customer,42,M,2,Uneducated,Single,$60K - $80K,Blue,30,2,2,3,6414.0,0,6414.0,0.718,708.0,14.0,0.4,0.0,0.99495,0.00505,Voluntary
711838008,Attrited Customer,37,M,3,Graduate,Married,$60K - $80K,Blue,28,2,3,2,6407.0,478,5929.0,1.022,9322.0,77.0,0.833,0.075,0.99467,0.00533,Involuntary
765459858,Attrited Customer,47,M,3,Graduate,Divorced,Less than $40K,Blue,40,4,4,3,6397.0,0,6397.0,0.632,2511.0,56.0,0.556,0.0,0.99737,0.0026282,Voluntary
708139833,Attrited Customer,40,M,3,Graduate,Unknown,$60K - $80K,Blue,30,4,2,3,6391.0,0,6391.0,0.632,2323.0,44.0,0.419,0.0,0.99499,0.00501,Involuntary
717874533,Attrited Customer,46,M,2,High School,Single,$40K - $60K,Blue,36,5,2,2,6362.0,0,6362.0,0.596,1968.0,51.0,0.759,0.0,0.99104,0.00896,Voluntary
714475908,Attrited Customer,43,M,2,Uneducated,Single,$60K - $80K,Blue,35,5,3,2,6348.0,0,6348.0,0.4,1732.0,39.0,0.393,0.0,0.99462,0.00538,Involuntary
719685408,Attrited Customer,40,M,2,Uneducated,Married,$60K - $80K,Blue,29,3,2,2,6332.0,318,6014.0,0.783,2505.0,43.0,0.536,0.05,0.99153,0.00847,Voluntary
717502083,Attrited Customer,41,M,3,Doctorate,Single,$120K +,Blue,28,4,2,3,6314.0,0,6314.0,0.903,2718.0,44.0,0.63,0.0,0.99653,0.00346592,Involuntary
815908908,Attrited Customer,47,F,4,Uneducated,Single,Unknown,Blue,42,3,4,3,6263.0,2517,3746.0,0.857,2613.0,50.0,0.724,0.402,0.99747,0.00252933,Voluntary
720827133,Attrited Customer,43,F,3,Doctorate,Single,Less than $40K,Blue,30,1,2,2,6261.0,463,5798.0,0.889,8132.0,64.0,0.6,0.074,0.99418,0.00582,Involuntary
716448783,Attrited Customer,48,F,3,Graduate,Married,$40K - $60K,Blue,39,2,4,3,6235.0,0,6235.0,0.848,1225.0,34.0,0.478,0.0,0.99737,0.0026282,Voluntary
713514633,Attrited Customer,59,M,2,Graduate,Single,$60K - $80K,Blue,50,2,4,2,6224.0,0,6224.0,0.801,8291.0,69.0,1.029,0.0,0.99542,0.00457826,Involuntary
714544908,Attrited Customer,56,M,4,Graduate,Divorced,$60K - $80K,Blue,36,6,3,3,6224.0,0,6224.0,0.92,8979.0,68.0,0.581,0.0,0.99686,0.00314112,Voluntary
709991883,Attrited Customer,53,M,1,Graduate,Married,$80K - $120K,Blue,42,2,1,2,6214.0,1147,5067.0,0.861,938.0,35.0,0.75,0.185,0.98102,0.01898,Involuntary
785262333,Attrited Customer,46,M,5,Uneducated,Unknown,$40K - $60K,Blue,40,5,4,3,6185.0,1960,4225.0,0.669,2225.0,45.0,0.875,0.317,0.99743,0.0025693,Voluntary
816013383,Attrited Customer,65,F,0,Graduate,Divorced,Less than $40K,Blue,56,3,6,3,6184.0,0,6184.0,1.016,1712.0,27.0,0.286,0.0,0.99515,0.00485493,Involuntary
708298233,Attrited Customer,49,F,3,Graduate,Married,Less than $40K,Blue,37,4,2,1,6184.0,0,6184.0,0.476,1756.0,49.0,0.324,0.0,0.98616,0.01384,Voluntary
708788583,Attrited Customer,64,F,1,College,Unknown,Less than $40K,Blue,56,3,1,2,6167.0,0,6167.0,0.422,1648.0,43.0,0.536,0.0,0.98049,0.01951,Involuntary
709764483,Attrited Customer,61,M,1,Graduate,Unknown,$60K - $80K,Blue,53,1,1,2,6157.0,581,5576.0,0.583,4041.0,65.0,0.548,0.094,0.98102,0.01898,Voluntary
710586483,Attrited Customer,26,F,0,High School,Single,Unknown,Blue,13,1,2,4,6152.0,0,6152.0,0.391,968.0,23.0,0.533,0.0,0.99634,0.00365621,Involuntary
708653958,Attrited Customer,38,M,3,College,Married,$60K - $80K,Blue,36,5,2,2,6114.0,1461,4653.0,0.772,2608.0,36.0,0.385,0.239,0.99137,0.00863,Voluntary
718621608,Attrited Customer,54,F,2,High School,Married,Unknown,Blue,44,3,3,1,6094.0,0,6094.0,1.129,909.0,14.0,0.273,0.0,0.99061,0.00939,Involuntary
710958933,Attrited Customer,43,M,3,Graduate,Single,$40K - $60K,Blue,35,5,3,2,6080.0,787,5293.0,0.975,4866.0,56.0,0.647,0.129,0.99467,0.00533,Voluntary
710153583,Attrited Customer,30,F,0,Uneducated,Married,Less than $40K,Blue,13,3,1,3,6075.0,0,6075.0,0.923,9242.0,63.0,0.909,0.0,0.98791,0.01209,Involuntary
711161133,Attrited Customer,36,F,2,Unknown,Single,Less than $40K,Blue,36,2,3,3,6071.0,0,6071.0,0.912,9338.0,59.0,0.903,0.0,0.997,0.00299743,Voluntary
720164358,Attrited Customer,53,F,4,Graduate,Single,$40K - $60K,Blue,43,1,3,2,6058.0,0,6058.0,0.997,4754.0,60.0,0.463,0.0,0.99473,0.00527,Involuntary
778863258,Attrited Customer,46,F,4,Unknown,Married,Unknown,Blue,27,1,2,3,6030.0,0,6030.0,1.031,4983.0,62.0,0.442,0.0,0.99549,0.00451007,Voluntary
713585958,Attrited Customer,48,F,4,College,Married,Less than $40K,Blue,36,2,3,2,5997.0,0,5997.0,0.406,1457.0,42.0,0.5,0.0,0.99458,0.00542,Involuntary
714361083,Attrited Customer,40,F,2,College,Single,Less than $40K,Blue,36,4,2,3,5989.0,0,5989.0,0.311,5843.0,60.0,0.176,0.0,0.99466,0.00534,Voluntary
714820158,Attrited Customer,29,M,0,High School,Single,$40K - $60K,Blue,36,6,3,1,5988.0,660,5328.0,1.041,10211.0,68.0,1.0,0.11,0.98907,0.01093,Involuntary
738627708,Attrited Customer,49,F,2,Unknown,Single,Unknown,Blue,41,5,3,4,5984.0,0,5984.0,0.551,1838.0,42.0,0.556,0.0,0.99824,0.00175907,Voluntary
709100283,Attrited Customer,36,F,2,High School,Single,Unknown,Blue,26,3,2,2,5956.0,2517,3439.0,0.877,2828.0,46.0,0.484,0.423,0.99104,0.00896,Involuntary
719604858,Attrited Customer,45,F,3,Unknown,Married,Less than $40K,Blue,31,4,3,3,5941.0,0,5941.0,0.522,2196.0,37.0,0.233,0.0,0.99711,0.00288892,Voluntary
789880533,Attrited Customer,46,F,4,Graduate,Single,$40K - $60K,Blue,36,5,3,4,5913.0,1651,4262.0,0.79,2404.0,39.0,0.56,0.279,0.99816,0.00184351,Involuntary
778364583,Attrited Customer,45,F,2,Graduate,Married,Less than $40K,Blue,25,3,2,3,5911.0,916,4995.0,0.471,1656.0,31.0,0.722,0.155,0.9948,0.0052,Voluntary
713880633,Attrited Customer,53,M,2,Unknown,Single,$60K - $80K,Blue,43,2,2,3,5905.0,0,5905.0,0.797,8883.0,83.0,0.729,0.0,0.99527,0.00472896,Involuntary
708563433,Attrited Customer,65,F,0,High School,Single,Unknown,Blue,56,3,6,3,5894.0,477,5417.0,1.015,1616.0,32.0,0.455,0.081,0.99501,0.00499338,Voluntary
711904008,Attrited Customer,40,M,4,High School,Married,$60K - $80K,Blue,36,4,3,5,5869.0,0,5869.0,0.642,2203.0,41.0,0.519,0.0,0.9989,0.00109664,Involuntary
770220558,Attrited Customer,57,M,3,Unknown,Single,$60K - $80K,Blue,51,1,6,1,5859.0,0,5859.0,0.914,8004.0,82.0,0.708,0.0,0.98987,0.01013,Voluntary
719118708,Attrited Customer,49,F,3,Unknown,Single,Less than $40K,Blue,37,2,2,2,5855.0,0,5855.0,0.962,9202.0,80.0,0.86,0.0,0.99236,0.00764,Involuntary
820282383,Attrited Customer,45,F,2,Graduate,Married,Less than $40K,Blue,40,6,3,3,5848.0,2517,3331.0,0.561,2000.0,32.0,0.28,0.43,0.99671,0.00329379,Voluntary
713492583,Attrited Customer,34,F,2,Graduate,Married,Less than $40K,Blue,29,5,2,2,5845.0,0,5845.0,0.504,2308.0,35.0,0.591,0.0,0.99129,0.00871,Involuntary
713857758,Attrited Customer,53,F,1,Graduate,Married,Unknown,Blue,36,6,3,1,5842.0,198,5644.0,0.396,1828.0,44.0,0.517,0.034,0.99028,0.00972,Voluntary
711826983,Attrited Customer,47,F,3,Unknown,Married,$40K - $60K,Blue,36,4,3,6,5822.0,0,5822.0,0.655,3240.0,38.0,0.652,0.0,0.99944,0.00055875,Involuntary
721137558,Attrited Customer,40,M,4,Graduate,Divorced,$40K - $60K,Blue,28,1,2,3,5821.0,894,4927.0,0.461,2011.0,42.0,0.273,0.154,0.99504,0.00495524,Voluntary
814483608,Attrited Customer,47,F,4,Graduate,Divorced,Less than $40K,Blue,42,1,3,3,5798.0,2517,3281.0,0.58,1860.0,43.0,0.433,0.434,0.99686,0.00314112,Involuntary
711389358,Attrited Customer,42,M,3,Graduate,Married,$40K - $60K,Blue,23,5,3,2,5791.0,2517,3274.0,0.69,2516.0,64.0,0.641,0.435,0.99467,0.00533,Voluntary
710161083,Attrited Customer,62,F,0,Uneducated,Single,Less than $40K,Blue,36,6,3,3,5780.0,0,5780.0,0.394,6613.0,40.0,0.429,0.0,0.99627,0.00373147,Involuntary
712627083,Attrited Customer,38,M,4,Uneducated,Married,$80K - $120K,Blue,25,5,2,4,5768.0,0,5768.0,0.924,9867.0,78.0,0.902,0.0,0.99717,0.0028308,Voluntary
778272408,Attrited Customer,52,M,1,Unknown,Divorced,$80K - $120K,Blue,42,4,4,2,5763.0,0,5763.0,0.615,2310.0,48.0,0.714,0.0,0.99556,0.00443803,Involuntary
715493733,Attrited Customer,53,M,2,Graduate,Married,$40K - $60K,Blue,36,2,3,4,5735.0,0,5735.0,1.009,9088.0,64.0,0.684,0.0,0.99807,0.00193323,Voluntary
768490458,Attrited Customer,49,M,2,Uneducated,Married,$80K - $120K,Blue,43,1,3,3,5701.0,2517,3184.0,0.716,961.0,32.0,0.524,0.442,0.9968,0.00320374,Involuntary
721178583,Attrited Customer,37,F,3,Graduate,Unknown,Unknown,Blue,22,2,3,2,5674.0,0,5674.0,0.906,1096.0,29.0,0.526,0.0,0.99467,0.00533,Voluntary
714100008,Attrited Customer,47,F,2,College,Married,Less than $40K,Blue,36,6,2,3,5667.0,2517,3150.0,0.684,2176.0,38.0,0.267,0.444,0.99466,0.00534,Involuntary
719602908,Attrited Customer,42,F,2,Post-Graduate,Single,$40K - $60K,Blue,34,3,3,3,5667.0,812,4855.0,0.62,2064.0,42.0,0.4,0.143,0.9972,0.00280059,Voluntary
819714408,Attrited Customer,44,F,2,Graduate,Married,Unknown,Blue,39,6,3,3,5666.0,2386,3280.0,0.564,1981.0,42.0,1.0,0.421,0.99671,0.00329379,Involuntary
716387733,Attrited Customer,49,M,4,Graduate,Single,$60K - $80K,Blue,36,1,4,5,5662.0,1484,4178.0,0.434,1693.0,25.0,0.25,0.262,0.99912,0.00088231,Voluntary
780201633,Attrited Customer,41,F,3,Graduate,Single,$40K - $60K,Blue,31,4,3,2,5655.0,1154,4501.0,0.702,2189.0,51.0,0.7,0.204,0.99467,0.00533,Involuntary
718877883,Attrited Customer,44,F,3,Unknown,Single,Less than $40K,Blue,36,3,1,1,5644.0,2517,3127.0,0.86,2440.0,44.0,0.76,0.446,0.97428,0.02572,Voluntary
708288108,Attrited Customer,43,M,4,Post-Graduate,Unknown,$80K - $120K,Blue,30,2,5,3,5639.0,1547,4092.0,1.087,647.0,15.0,0.364,0.274,0.99761,0.00239178,Involuntary
717930483,Attrited Customer,37,M,2,Graduate,Single,$120K +,Blue,25,3,3,0,5616.0,0,5616.0,0.995,1564.0,31.0,0.476,0.0,0.98515,0.01485,Voluntary
712563408,Attrited Customer,33,M,2,Uneducated,Single,$40K - $60K,Blue,18,1,1,6,5600.0,2517,3083.0,0.628,2296.0,46.0,0.586,0.449,0.99798,0.00202158,Involuntary
708108333,Attrited Customer,47,F,3,Graduate,Married,Unknown,Blue,36,3,3,1,5590.0,0,5590.0,0.01,1507.0,32.0,0.0,0.0,0.9912,0.0088,Voluntary
714237033,Attrited Customer,42,F,4,Uneducated,Married,Unknown,Blue,36,6,2,3,5557.0,2246,3311.0,0.518,2299.0,39.0,0.444,0.404,0.99518,0.00481999,Involuntary
820694133,Attrited Customer,60,F,0,High School,Married,Unknown,Blue,55,4,1,3,5549.0,0,5549.0,0.703,2412.0,38.0,0.52,0.0,0.98723,0.01277,Voluntary
710721858,Attrited Customer,46,F,3,Unknown,Married,$40K - $60K,Blue,37,2,3,4,5542.0,0,5542.0,0.808,8246.0,59.0,0.639,0.0,0.9983,0.00169532,Involuntary
709259958,Attrited Customer,53,F,1,Graduate,Single,Less than $40K,Blue,44,1,3,2,5541.0,2517,3024.0,0.879,9195.0,73.0,0.825,0.454,0.99411,0.00589,Voluntary
709178733,Attrited Customer,50,F,2,Post-Graduate,Married,$40K - $60K,Blue,36,3,2,3,5527.0,1120,4407.0,0.442,2281.0,37.0,0.48,0.203,0.99558,0.00441892,Involuntary
709823733,Attrited Customer,44,F,2,Graduate,Unknown,$40K - $60K,Blue,34,2,3,3,5508.0,0,5508.0,0.89,7507.0,78.0,0.733,0.0,0.99671,0.00329379,Voluntary
712623258,Attrited Customer,42,F,3,Graduate,Married,Less than $40K,Blue,36,2,3,3,5505.0,2517,2988.0,0.729,2272.0,42.0,0.448,0.457,0.99683,0.00317458,Involuntary
789382758,Attrited Customer,54,M,3,Graduate,Single,$40K - $60K,Blue,44,6,3,3,5501.0,0,5501.0,0.519,2050.0,51.0,0.821,0.0,0.99683,0.00317458,Voluntary
761079783,Attrited Customer,40,M,3,Graduate,Married,$60K - $80K,Blue,33,5,3,6,5500.0,442,5058.0,0.609,7720.0,67.0,0.558,0.08,0.99939,0.00061414,Involuntary
794560833,Attrited Customer,47,F,3,Graduate,Married,$40K - $60K,Blue,31,6,3,6,5496.0,0,5496.0,0.548,1913.0,34.0,0.308,0.0,0.99939,0.00061414,Voluntary
711412533,Attrited Customer,40,F,3,High School,Single,Less than $40K,Blue,35,6,3,5,5492.0,1573,3919.0,0.636,2416.0,45.0,0.667,0.286,0.99889,0.00110835,Involuntary
718731183,Attrited Customer,61,M,1,Unknown,Married,$40K - $60K,Blue,49,1,2,2,5472.0,788,4684.0,0.526,705.0,14.0,0.273,0.144,0.99156,0.00844,Voluntary
720141408,Attrited Customer,49,F,2,Graduate,Single,Less than $40K,Blue,31,5,1,2,5456.0,951,4505.0,0.737,1096.0,27.0,0.588,0.174,0.98217,0.01783,Involuntary
711887583,Attrited Customer,47,M,2,Unknown,Married,$80K - $120K,Blue,37,2,3,3,5449.0,1628,3821.0,0.696,836.0,18.0,0.385,0.299,0.997,0.00299743,Voluntary
716506083,Attrited Customer,44,F,1,High School,Married,Less than $40K,Blue,36,5,3,4,5409.0,0,5409.0,0.819,10291.0,60.0,0.818,0.0,0.99788,0.00211827,Involuntary
715609533,Attrited Customer,47,F,3,Unknown,Single,Less than $40K,Blue,35,1,3,3,5398.0,0,5398.0,0.621,1887.0,36.0,0.333,0.0,0.99711,0.00288892,Voluntary
714246333,Attrited Customer,58,F,4,High School,Married,Unknown,Blue,48,1,4,3,5396.0,1803,3593.0,0.493,2107.0,39.0,0.393,0.334,0.99733,0.00267481,Involuntary
714519408,Attrited Customer,44,F,3,College,Married,Less than $40K,Blue,36,2,3,3,5357.0,2139,3218.0,0.499,1979.0,48.0,0.655,0.399,0.99674,0.00326498,Voluntary
708733983,Attrited Customer,50,F,1,Doctorate,Single,$40K - $60K,Blue,36,6,3,2,5349.0,2391,2958.0,0.671,2122.0,46.0,0.394,0.447,0.99592,0.00407548,Involuntary
711886383,Attrited Customer,54,F,5,High School,Married,Unknown,Blue,44,5,3,3,5342.0,605,4737.0,0.691,2426.0,46.0,0.394,0.113,0.99672,0.00328187,Voluntary
807593058,Attrited Customer,41,F,3,Unknown,Single,$40K - $60K,Blue,36,3,2,4,5317.0,0,5317.0,0.699,2003.0,29.0,0.318,0.0,0.99732,0.00267667,Involuntary
717195933,Attrited Customer,42,M,3,Graduate,Married,$60K - $80K,Blue,30,2,2,3,5298.0,0,5298.0,0.857,2431.0,37.0,0.542,0.0,0.99499,0.00501,Voluntary
714608583,Attrited Customer,45,M,5,High School,Divorced,$120K +,Blue,36,2,3,2,5287.0,0,5287.0,0.841,8392.0,69.0,0.683,0.0,0.99449,0.00551,Involuntary
717406983,Attrited Customer,30,M,2,Graduate,Unknown,$40K - $60K,Blue,36,4,3,3,5281.0,0,5281.0,0.535,8395.0,62.0,0.722,0.0,0.99671,0.00329379,Voluntary
772273983,Attrited Customer,48,M,4,Uneducated,Single,$40K - $60K,Blue,37,1,3,4,5268.0,2191,3077.0,0.622,2138.0,40.0,0.429,0.416,0.99821,0.00179304,Involuntary
714212358,Attrited Customer,38,F,3,High School,Single,Unknown,Blue,36,1,3,2,5260.0,1706,3554.0,0.359,2142.0,57.0,0.676,0.324,0.99452,0.00548,Voluntary
714078558,Attrited Customer,62,F,1,High School,Married,$40K - $60K,Blue,53,2,1,1,5249.0,0,5249.0,0.758,1315.0,31.0,0.722,0.0,0.96806,0.03194,Involuntary
757247808,Attrited Customer,42,F,3,Graduate,Married,Less than $40K,Blue,35,2,4,3,5230.0,2517,2713.0,0.937,9495.0,61.0,0.605,0.481,0.99737,0.0026282,Voluntary
713388108,Attrited Customer,62,F,0,High School,Unknown,Less than $40K,Blue,51,4,2,3,5210.0,0,5210.0,0.64,2162.0,36.0,0.161,0.0,0.99378,0.00622,Involuntary
716694108,Attrited Customer,42,M,4,Uneducated,Married,$120K +,Blue,34,2,3,3,5195.0,468,4727.0,0.567,2682.0,48.0,0.231,0.09,0.99694,0.00305523,Voluntary
720128658,Attrited Customer,49,M,1,Uneducated,Single,$120K +,Blue,30,5,3,3,5181.0,0,5181.0,0.83,8943.0,68.0,1.0,0.0,0.99659,0.00341249,Involuntary
714677583,Attrited Customer,50,F,3,Doctorate,Single,Unknown,Blue,36,4,3,3,5173.0,0,5173.0,0.912,8757.0,68.0,0.789,0.0,0.9978,0.00219584,Voluntary
719168883,Attrited Customer,45,F,5,Unknown,Single,Less than $40K,Blue,34,1,4,1,5155.0,0,5155.0,1.014,2753.0,45.0,0.607,0.0,0.99332,0.00668,Involuntary
712947333,Attrited Customer,54,F,4,Unknown,Married,Less than $40K,Blue,43,3,3,0,5139.0,0,5139.0,0.33,1653.0,44.0,0.692,0.0,0.9871,0.0129,Voluntary
719902908,Attrited Customer,51,M,3,Unknown,Married,$80K - $120K,Blue,36,3,3,3,5130.0,0,5130.0,0.407,1434.0,31.0,0.292,0.0,0.99711,0.00288892,Involuntary
778397358,Attrited Customer,42,M,5,Unknown,Married,$60K - $80K,Blue,22,6,2,4,5096.0,0,5096.0,0.808,2574.0,43.0,0.483,0.0,0.99731,0.00269029,Voluntary
718418958,Attrited Customer,30,M,1,Post-Graduate,Divorced,Less than $40K,Blue,36,6,2,4,5061.0,0,5061.0,0.911,1309.0,38.0,0.462,0.0,0.99724,0.002764,Involuntary
721437333,Attrited Customer,46,M,2,Graduate,Single,$80K - $120K,Blue,36,2,2,2,5054.0,2517,2537.0,0.605,2027.0,39.0,0.393,0.498,0.99129,0.00871,Voluntary
719123958,Attrited Customer,40,M,4,Unknown,Divorced,$60K - $80K,Blue,27,2,2,3,5051.0,0,5051.0,0.588,2137.0,45.0,0.552,0.0,0.99549,0.00451007,Involuntary
713590158,Attrited Customer,41,M,4,Graduate,Single,$60K - $80K,Blue,34,5,2,4,5045.0,2080,2965.0,0.738,2042.0,40.0,0.481,0.412,0.99709,0.0029104,Voluntary
709646433,Attrited Customer,59,F,1,High School,Married,Less than $40K,Blue,50,1,4,3,5043.0,743,4300.0,0.805,10170.0,66.0,0.784,0.147,0.99701,0.00298772,Involuntary
719987733,Attrited Customer,51,F,3,Unknown,Single,$40K - $60K,Blue,38,3,3,3,5026.0,0,5026.0,0.564,1844.0,37.0,0.609,0.0,0.99711,0.00288892,Voluntary
712795833,Attrited Customer,34,F,4,Graduate,Married,Less than $40K,Blue,36,2,2,4,5021.0,2517,2504.0,0.587,2270.0,40.0,0.481,0.501,0.99709,0.0029104,Involuntary
794675058,Attrited Customer,36,M,3,Graduate,Married,$80K - $120K,Blue,21,5,3,2,5015.0,1963,3052.0,0.881,2491.0,43.0,0.87,0.391,0.99467,0.00533,Voluntary
715154058,Attrited Customer,49,F,0,Unknown,Married,Less than $40K,Blue,39,1,3,3,4982.0,2517,2465.0,0.903,9274.0,65.0,0.857,0.505,0.99651,0.0034913,Involuntary
710527533,Attrited Customer,45,M,5,College,Single,$40K - $60K,Blue,36,4,3,3,4982.0,0,4982.0,0.886,8586.0,58.0,1.0,0.0,0.99672,0.00328158,Voluntary
710552733,Attrited Customer,42,M,5,Unknown,Married,$60K - $80K,Blue,36,2,3,2,4963.0,0,4963.0,0.637,2335.0,40.0,0.429,0.0,0.99513,0.00487428,Involuntary
790119408,Attrited Customer,48,F,3,Uneducated,Married,Less than $40K,Blue,41,5,3,2,4960.0,0,4960.0,0.882,2430.0,48.0,0.548,0.0,0.99482,0.00518,Voluntary
714629358,Attrited Customer,54,F,3,Graduate,Divorced,$40K - $60K,Blue,34,2,3,4,4948.0,0,4948.0,0.392,1796.0,41.0,0.519,0.0,0.99814,0.00186317,Involuntary
709560258,Attrited Customer,49,F,3,Graduate,Single,Unknown,Blue,31,2,3,4,4946.0,0,4946.0,0.54,2239.0,38.0,0.407,0.0,0.99814,0.00186317,Voluntary
711684408,Attrited Customer,50,F,0,Graduate,Married,Less than $40K,Blue,38,2,3,1,4935.0,1574,3361.0,1.01,8527.0,84.0,0.5,0.319,0.98937,0.01063,Involuntary
710081208,Attrited Customer,52,M,2,College,Single,$120K +,Blue,32,4,3,1,4935.0,0,4935.0,0.713,7886.0,64.0,0.882,0.0,0.99061,0.00939,Voluntary
716832858,Attrited Customer,46,M,3,Graduate,Married,$60K - $80K,Blue,34,1,2,4,4930.0,159,4771.0,0.592,7412.0,60.0,0.579,0.032,0.99706,0.00294141,Involuntary
713347608,Attrited Customer,54,F,2,Post-Graduate,Single,Less than $40K,Blue,43,2,3,2,4917.0,0,4917.0,0.972,9442.0,69.0,0.917,0.0,0.9953,0.00470167,Voluntary
721233033,Attrited Customer,50,M,2,High School,Single,$80K - $120K,Blue,38,1,2,3,4915.0,464,4451.0,0.242,1474.0,36.0,0.091,0.094,0.99466,0.00534,Involuntary
710524533,Attrited Customer,38,F,4,College,Married,$40K - $60K,Blue,36,4,4,4,4913.0,2517,2396.0,0.348,899.0,28.0,0.273,0.512,0.99843,0.00156939,Voluntary
713865333,Attrited Customer,45,F,4,Uneducated,Married,Less than $40K,Blue,38,3,4,3,4908.0,0,4908.0,0.993,827.0,21.0,0.75,0.0,0.99747,0.00252933,Involuntary
818375733,Attrited Customer,51,F,2,College,Married,$40K - $60K,Blue,46,3,1,3,4882.0,695,4187.0,0.508,1544.0,44.0,0.517,0.142,0.98902,0.01098,Voluntary
714726858,Attrited Customer,31,F,0,Post-Graduate,Divorced,Less than $40K,Blue,36,6,3,3,4871.0,0,4871.0,0.89,2773.0,34.0,0.789,0.0,0.99674,0.00326213,Involuntary
715530258,Attrited Customer,46,F,2,Post-Graduate,Single,Unknown,Blue,37,1,3,3,4848.0,2517,2331.0,0.651,2353.0,53.0,0.828,0.519,0.9972,0.00280059,Voluntary
716717733,Attrited Customer,55,F,3,Uneducated,Single,Less than $40K,Blue,47,2,5,4,4841.0,859,3982.0,1.003,8918.0,87.0,0.977,0.177,0.99838,0.00162275,Involuntary
713822208,Attrited Customer,42,M,2,High School,Single,$60K - $80K,Blue,33,3,3,3,4836.0,493,4343.0,0.417,1870.0,45.0,0.406,0.102,0.99661,0.00338788,Voluntary
716024808,Attrited Customer,57,M,1,Graduate,Married,$80K - $120K,Blue,36,3,3,3,4829.0,2418,2411.0,0.601,938.0,21.0,0.4,0.501,0.99649,0.00350838,Involuntary
710751033,Attrited Customer,31,F,1,Graduate,Single,Less than $40K,Blue,13,1,1,3,4829.0,0,4829.0,0.836,8286.0,65.0,0.857,0.0,0.98863,0.01137,Voluntary
710155983,Attrited Customer,52,M,1,Unknown,Single,$40K - $60K,Blue,36,3,3,4,4826.0,0,4826.0,0.954,8585.0,62.0,1.0,0.0,0.99813,0.00187387,Involuntary
714615258,Attrited Customer,32,M,1,High School,Single,$40K - $60K,Blue,36,6,3,2,4819.0,2134,2685.0,0.834,9330.0,64.0,0.882,0.443,0.99395,0.00605,Voluntary
717840108,Attrited Customer,48,M,4,Unknown,Married,$80K - $120K,Blue,41,2,3,6,4806.0,1357,3449.0,0.573,1771.0,35.0,0.346,0.282,0.99945,0.00055285,Involuntary
720761208,Attrited Customer,59,M,1,College,Single,$120K +,Blue,47,2,4,2,4789.0,357,4432.0,0.798,2496.0,41.0,0.64,0.075,0.99499,0.00501,Voluntary
